BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,WRBTR,KZBTR,PSWBT,PSWSL,AUFNR,VBELN,SAKNR,LIFNR,EBELN,EBELP,MATNR,WERKS,_BKPF_STBLG,KOSTL,MENGE,MEINS,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,HKONT,_BKPF_BLART,_BKPF_BUDAT,_BKPF_MONTH,_BKPF_CPUDT,_BKPF_CPUTM,_BKPF_AEDAT,_BKPF_TCODE,_BKPF_WAERS,_BKPF_AWTYP,_BKPF_AWKEY
ABC12,5900065361,2020,2,,,,,40,S,,,,S,,,H9,"   388.336,66",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200219,,20200219,11:51:43 AM,,FBVB,EUR,BKPF,5900065361ABC052020
ABC12,5900065361,2020,1,,18.03.2020,17.03.2020,6005284163,31,K,,,,H,,,**," 157.393,11",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200219,,20200219,11:51:43 AM,,FBVB,EUR,BKPF,5900065361ABC052020
ABC12,5900065369,2020,3,T,,,,40,S,,,,S,,,H9,"       817,39",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200219,,20200219,10:14:14 AM,,FBVB,EUR,BKPF,5900065369ABC052020
ABC12,5900065369,2020,2,,,,,40,S,,,,S,,,H9,"     6.754,61",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200219,,20200219,10:14:14 AM,,FBVB,EUR,BKPF,5900065369ABC052020
ABC12,5900065369,2020,1,,18.03.2020,17.03.2020,6005284162,31,K,,,,H,,,**,"     6.237,55",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200219,,20200219,10:14:14 AM,,FBVB,EUR,BKPF,5900065369ABC052020
ABC12,5900065368,2020,3,T,,,,40,S,,,,S,,,H9,"    73.485,37",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200219,,20200224,1:18:19 PM,,FBVB,EUR,BKPF,5900065368ABC052020
ABC12,5900065368,2020,2,,,,,40,S,,,,S,,,H9,"   548.204,51",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200219,,20200224,1:18:19 PM,,FBVB,EUR,BKPF,5900065368ABC052020
ABC12,5900065368,2020,1,,06.03.2020,05.03.2020,6005282583,31,K,,,,H,,,**,"   677.190,44",,,EUR,,,,13504799,,,,,,,,,,,,,,,7500060,KN,20200219,,20200224,1:18:19 PM,,FBVB,EUR,BKPF,5900065368ABC052020
ABC12,5900065367,2020,3,T,,,,40,S,,,,S,,,H9,"       994,66",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200219,,20200219,10:11:06 AM,,FBVB,EUR,BKPF,5900065367ABC052020
ABC12,5900065367,2020,2,,,,,40,S,,,,S,,,H9,"     6.241,03",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200219,,20200219,10:11:06 AM,,FBVB,EUR,BKPF,5900065367ABC052020
ABC12,5900065367,2020,1,,13.03.2020,12.03.2020,6005283129,31,K,,,,H,,,**,"     7.799,70",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200219,,20200219,10:11:06 AM,,FBVB,EUR,BKPF,5900065367ABC052020
ABC12,5900065366,2020,3,T,,,,40,S,,,,S,,,H9,"   541.073,52",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200219,,20200219,11:52:00 AM,,FBVB,EUR,BKPF,5900065366ABC052020
ABC12,5900065366,2020,2,,,,,40,S,,,,S,,,H9,"   430.540,38",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200219,,20200219,11:52:00 AM,,FBVB,EUR,BKPF,5900065366ABC052020
ABC12,5900065366,2020,1,,13.03.2020,12.03.2020,6005283121,31,K,,,,H,,,**," 121.664,05",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200219,,20200219,11:52:00 AM,,FBVB,EUR,BKPF,5900065366ABC052020
ABC12,5900065365,2020,3,T,,,,40,S,,,,S,,,H9,"       138,13",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200214,,20200217,1:18:36 PM,,FBVB,EUR,BKPF,5900065365ABC052020
ABC12,5900065365,2020,2,,,,,40,S,,,,S,,,H9,"     7.867,74",,,EUR,,,,,,,,,,ABC05000022,,,,,,,,,2830900,KN,20200214,,20200217,1:18:36 PM,,FBVB,EUR,BKPF,5900065365ABC052020
ABC12,5900065365,2020,1,,11.03.2020,10.03.2020,6005283541,31,K,,,,H,,,**,"     8.503,02",,,EUR,,,,13089469,,,,,,,,,,,,,,,7500060,KN,20200214,,20200217,1:18:36 PM,,FBVB,EUR,BKPF,5900065365ABC052020
ABC12,5900065360,2020,4,T,,,,40,S,,,,S,,,Y7,"       878,00",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200214,,20200217,1:15:49 PM,,FBVB,EUR,BKPF,5900065360ABC052020
ABC12,5900065360,2020,3,T,,,,50,S,,,,H,,,Y7,"       878,00",,,EUR,,,,,,,,,,,,,,,,,,,7160600,KN,20200214,,20200217,1:15:49 PM,,FBVB,EUR,BKPF,5900065360ABC052020
ABC12,5900065360,2020,2,,,,,40,S,,,,S,,,Y7,"     6.520,00",,,EUR,,,,,,,,,,ABC05000644,,,,,,,,,2630569,KN,20200214,,20200217,1:15:49 PM,,FBVB,EUR,BKPF,5900065360ABC052020
ABC12,5900065360,2020,1,,13.03.2020,12.03.2020,6005283133,31,K,,,,H,,,**,"     6.520,00",,,EUR,,,,14033787,,,,,,,,,,,,,,,7500000,KN,20200214,,20200217,1:15:49 PM,,FBVB,EUR,BKPF,5900065360ABC052020
ABC12,5900065354,2020,3,T,,,,40,S,,,,S,,,H9,"       600,00",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200214,,20200219,4:42:50 PM,,FBVB,EUR,BKPF,5900065354ABC052020
ABC12,5900065354,2020,2,,,,,40,S,,,,S,,,H9,"     100,00",,,EUR,,,,,,,,,,ABC05000899,,,,,,,,,2690590,KN,20200214,,20200219,4:42:50 PM,,FBVB,EUR,BKPF,5900065354ABC052020
ABC12,5900065354,2020,1,,07.04.2020,06.04.2020,6005297546,31,K,,,,H,,,**,"     100,00",,,EUR,,,,13550348,,,,,,,,,,,,,,,7500000,KN,20200214,,20200219,4:42:50 PM,,FBVB,EUR,BKPF,5900065354ABC052020
ABC12,5900065353,2020,4,T,,,,40,S,,,,S,,,Y7,"       860,00",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200214,,20200217,1:17:23 PM,,FBVB,EUR,BKPF,5900065353ABC052020
ABC12,5900065353,2020,3,T,,,,50,S,,,,H,,,Y7,"       860,00",,,EUR,,,,,,,,,,,,,,,,,,,7160600,KN,20200214,,20200217,1:17:23 PM,,FBVB,EUR,BKPF,5900065353ABC052020
ABC12,5900065353,2020,2,,,,,40,S,,,,S,,,Y7,"     6.500,00",,,EUR,,,,,,,,,,ABC05000050,,,,,,,,,2630569,KN,20200214,,20200217,1:17:23 PM,,FBVB,EUR,BKPF,5900065353ABC052020
ABC12,5900065353,2020,1,,28.02.2020,27.02.2020,6005289162,31,K,,,,H,,,**,"     6.500,00",,,EUR,,,,13062140,,,,,,,,,,,,,,,7500060,KN,20200214,,20200217,1:17:23 PM,,FBVB,EUR,BKPF,5900065353ABC052020
ABC12,5900065352,2020,3,T,,,,40,S,,,,S,,,H9,"   607.327,23",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200214,,20200214,9:57:24 AM,,FBVB,EUR,BKPF,5900065352ABC052020
ABC12,5900065352,2020,2,,,,,40,S,,,,S,,,H9," 154.713,46",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200214,,20200214,9:57:24 AM,,FBVB,EUR,BKPF,5900065352ABC052020
ABC12,5900065352,2020,1,,13.03.2020,12.03.2020,6005283121,31,K,,,,H,,,**," 167.686,20",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200214,,20200214,9:57:24 AM,,FBVB,EUR,BKPF,5900065352ABC052020
ABC12,5900065351,2020,3,T,,,,40,S,,,,S,,,H9,"       864,03",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200214,,20200214,5:26:52 AM,,FBVB,EUR,BKPF,5900065351ABC052020
ABC12,5900065351,2020,2,,,,,40,S,,,,S,,,H9,"     6.589,86",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200214,,20200214,5:26:52 AM,,FBVB,EUR,BKPF,5900065351ABC052020
ABC12,5900065351,2020,1,,12.03.2020,11.03.2020,6005283852,31,K,,,,H,,,**,"     6.928,90",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200214,,20200214,5:26:52 AM,,FBVB,EUR,BKPF,5900065351ABC052020
ABC12,5900065358,2020,3,T,,,,40,S,,,,S,,,H9,"       490,77",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200213,,20200213,12:28:22 PM,,FBVB,EUR,BKPF,5900065358ABC052020
ABC12,5900065358,2020,2,,,,,40,S,,,,S,,,H9,"     8.295,12",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200213,,20200213,12:28:22 PM,,FBVB,EUR,BKPF,5900065358ABC052020
ABC12,5900065358,2020,1,,26.02.2020,25.02.2020,6005289526,31,K,,,,H,,,**,"     9.206,00",,,EUR,,,,13089482,,,,,,,,,,,,,,,7500060,KN,20200213,,20200213,12:28:22 PM,,FBVB,EUR,BKPF,5900065358ABC052020
ABC12,5900065357,2020,4,T,,,,40,S,,,,S,,,H9,"       673,46",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200213,,20200213,12:37:30 PM,,FBVB,EUR,BKPF,5900065357ABC052020
ABC12,5900065357,2020,3,,,,,40,S,,,,S,,,T0,"       665,00",,,EUR,,,,,,,,,,ABC05000647,,,,,,,,,2630029,KN,20200213,,20200213,12:37:30 PM,,FBVB,EUR,BKPF,5900065357ABC052020
ABC12,5900065357,2020,2,,,,,40,S,,,,S,,,H9,"     148,10",,,EUR,,,,,,,,,,ABC05000647,,,,,,,,,2630029,KN,20200213,,20200213,12:37:30 PM,,FBVB,EUR,BKPF,5900065357ABC052020
ABC12,5900065357,2020,1,,13.03.2020,12.03.2020,6005283139,31,K,,,,H,,,**,"     5.198,96",,,EUR,,,,14068743,,,,,,,,,,,,,,,7500060,KN,20200213,,20200213,12:37:30 PM,,FBVB,EUR,BKPF,5900065357ABC052020
ABC12,5900065356,2020,3,T,,,,40,S,,,,S,,,H9,"        75,02",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200213,,20200213,12:31:36 PM,,FBVB,EUR,BKPF,5900065356ABC052020
ABC12,5900065356,2020,2,,,,,40,S,,,,S,,,H9,"       599,79",,,EUR,,,,,,,,,,ABC05000627,,,,,,,,,2444700,KN,20200213,,20200213,12:31:36 PM,,FBVB,EUR,BKPF,5900065356ABC052020
ABC12,5900065356,2020,1,,13.03.2020,12.03.2020,6005283126,31,K,,,,H,,,**,"       531,86",,,EUR,,,,13089759,,,,,,,,,,,,,,,7500060,KN,20200213,,20200213,12:31:36 PM,,FBVB,EUR,BKPF,5900065356ABC052020
ABC12,5900065355,2020,3,T,,,,40,S,,,,S,,,H9,"   600.220,79",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200213,,20200213,12:55:45 PM,,FBVB,EUR,BKPF,5900065355ABC052020
ABC12,5900065355,2020,2,,,,,40,S,,,,S,,,H9," 107.395,22",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200213,,20200213,12:55:45 PM,,FBVB,EUR,BKPF,5900065355ABC052020
ABC12,5900065355,2020,1,,12.03.2020,11.03.2020,6005283853,31,K,,,,H,,,**," 108.166,56",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200213,,20200213,12:55:45 PM,,FBVB,EUR,BKPF,5900065355ABC052020
ABC12,5900065350,2020,3,T,,,,40,S,,,,S,,,H9,"       886,52",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200213,,20200213,12:14:41 PM,,FBVB,EUR,BKPF,5900065350ABC052020
ABC12,5900065350,2020,2,,,,,40,S,,,,S,,,H9,"     6.650,38",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200213,,20200213,12:14:41 PM,,FBVB,EUR,BKPF,5900065350ABC052020
ABC12,5900065350,2020,1,,11.03.2020,10.03.2020,6005283542,31,K,,,,H,,,**,"     6.197,05",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200213,,20200213,12:14:41 PM,,FBVB,EUR,BKPF,5900065350ABC052020
ABC12,5900065304,2020,3,T,,,,40,S,,,,S,,,H9,"       661,94",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200301,,20200303,11:03:06 AM,,FBVB,EUR,BKPF,5900065304ABC052020
ABC12,5900065304,2020,2,,,,,40,S,,,,S,,,H9,"     176,41",,,EUR,,,,,,,,,,ABC05000705,,,,,,,,,2630569,KN,20200301,,20200303,11:03:06 AM,,FBVB,EUR,BKPF,5900065304ABC052020
ABC12,5900065304,2020,1,,12.03.2020,11.03.2020,6005283860,31,K,,,,H,,,**,"     5.794,99",,,EUR,,,,14068876,,,,,,,,,,,,,,,7500060,KN,20200301,,20200303,11:03:06 AM,,FBVB,EUR,BKPF,5900065304ABC052020
ABC12,5900065303,2020,2,,,,,40,S,,,,S,,,H9,"   248.899,06",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200212,,20200213,8:18:30 AM,,FBVB,EUR,BKPF,5900065303ABC052020
ABC12,5900065303,2020,1,,17.02.2020,14.02.2020,6005286363,31,K,,,,H,,,,"   248.899,06",,,EUR,,,,13089929,,,,,,,,,,,,,,,7759000,KN,20200212,,20200213,8:18:30 AM,,FBVB,EUR,BKPF,5900065303ABC052020
ABC12,5900065302,2020,3,T,,,,40,S,,,,S,,,H9,"    56.222,59",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200212,,20200212,10:50:00 AM,,FBVB,EUR,BKPF,5900065302ABC052020
ABC12,5900065302,2020,2,,,,,40,S,,,,S,,,H9,"    17.339,22",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200212,,20200212,10:50:00 AM,,FBVB,EUR,BKPF,5900065302ABC052020
ABC12,5900065302,2020,1,,10.03.2020,09.03.2020,6005282413,31,K,,,,H,,,**,"    21.116,46",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200212,,20200212,10:50:00 AM,,FBVB,EUR,BKPF,5900065302ABC052020
ABC12,5900065301,2020,3,T,,,,40,S,,,,S,,,H9,"   606.348,05",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200212,,20200212,10:50:19 AM,,FBVB,EUR,BKPF,5900065301ABC052020
ABC12,5900065301,2020,2,,,,,40,S,,,,S,,,H9," 158.820,09",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200212,,20200212,10:50:19 AM,,FBVB,EUR,BKPF,5900065301ABC052020
ABC12,5900065301,2020,1,,11.03.2020,10.03.2020,6005283543,31,K,,,,H,,,**," 152.718,01",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200212,,20200212,10:50:19 AM,,FBVB,EUR,BKPF,5900065301ABC052020
ABC12,5900065309,2020,3,T,,,,40,S,,,,S,,,H9,"       821,93",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200212,,20200212,9:25:31 AM,,FBVB,EUR,BKPF,5900065309ABC052020
ABC12,5900065309,2020,2,,,,,40,S,,,,S,,,H9,"     6.736,45",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200212,,20200212,9:25:31 AM,,FBVB,EUR,BKPF,5900065309ABC052020
ABC12,5900065309,2020,1,,09.03.2020,06.03.2020,6005282747,31,K,,,,H,,,**,"     6.394,84",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200212,,20200212,9:25:31 AM,,FBVB,EUR,BKPF,5900065309ABC052020
ABC12,5900065308,2020,3,T,,,,40,S,,,,S,,,H9,"       637,69",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200212,,20200212,9:22:07 AM,,FBVB,EUR,BKPF,5900065308ABC052020
ABC12,5900065308,2020,2,,,,,40,S,,,,S,,,H9,"     251,69",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200212,,20200212,9:22:07 AM,,FBVB,EUR,BKPF,5900065308ABC052020
ABC12,5900065308,2020,1,,10.03.2020,09.03.2020,6005282412,31,K,,,,H,,,**,"     5.144,90",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200212,,20200212,9:22:07 AM,,FBVB,EUR,BKPF,5900065308ABC052020
ABC12,5900065307,2020,3,T,,,,40,S,,,,S,,,H9,"    12.226,54",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200212,,20200212,10:50:40 AM,,FBVB,EUR,BKPF,5900065307ABC052020
ABC12,5900065307,2020,2,,,,,40,S,,,,S,,,H9,"   773.310,42",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200212,,20200212,10:50:40 AM,,FBVB,EUR,BKPF,5900065307ABC052020
ABC12,5900065307,2020,1,,09.03.2020,06.03.2020,6005282748,31,K,,,,H,,,**,"   801.177,51",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200212,,20200212,10:50:40 AM,,FBVB,EUR,BKPF,5900065307ABC052020
ABC12,5900065306,2020,3,T,,,,40,S,,,,S,,,H9,"       857,79",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200212,,20200212,9:15:41 AM,,FBVB,EUR,BKPF,5900065306ABC052020
ABC12,5900065306,2020,2,,,,,40,S,,,,S,,,H9,"     6.011,21",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200212,,20200212,9:15:41 AM,,FBVB,EUR,BKPF,5900065306ABC052020
ABC12,5900065306,2020,1,,06.03.2020,05.03.2020,6005282588,31,K,,,,H,,,**,"     6.830,55",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200212,,20200212,9:15:41 AM,,FBVB,EUR,BKPF,5900065306ABC052020
ABC12,5900065305,2020,2,,,,,40,S,,,,S,,,T0,"       719,00",,,EUR,,,,,,,,,,ABC05000601,,,,,,,,,2550629,KN,20200301,,20200318,3:48:34 PM,,FBVB,EUR,BKPF,5900065305ABC052020
ABC12,5900065305,2020,1,,20.03.2020,19.03.2020,6005290024,31,K,,,,H,,,**,"       719,00",,,EUR,,,,14024058,,,,,,,,,,,,,,,7500000,KN,20200301,,20200318,3:48:34 PM,,FBVB,EUR,BKPF,5900065305ABC052020
ABC12,5900065300,2020,4,T,,,,40,S,,,,S,,,14,"     165,23",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200211,,20200212,8:58:18 AM,,FBVB,EUR,BKPF,5900065300ABC052020
ABC12,5900065300,2020,3,T,,,,50,S,,,,H,,,14,"     165,23",,,EUR,,,,,,,,,,,,,,,,,,,7160600,KN,20200211,,20200212,8:58:18 AM,,FBVB,EUR,BKPF,5900065300ABC052020
ABC12,5900065300,2020,2,,,,,40,S,,,,S,,,14,"     9.103,40",,,EUR,,,,,,,,,,,,,,,,,,,1580300,KN,20200211,,20200212,8:58:18 AM,,FBVB,EUR,BKPF,5900065300ABC052020
ABC12,5900065300,2020,1,,06.03.2020,05.03.2020,6005282584,31,K,,,,H,,,**,"     9.103,40",,,EUR,,,,14001906,,,,,,,,,,,,,,,7500000,KN,20200211,,20200212,8:58:18 AM,,FBVB,EUR,BKPF,5900065300ABC052020
ABC12,5900065244,2020,3,T,,,,40,S,,,,S,,,H9,"       885,41",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200211,,20200211,9:48:50 AM,,FBVB,EUR,BKPF,5900065244ABC052020
ABC12,5900065244,2020,2,,,,,40,S,,,,S,,,H9,"     6.604,30",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200211,,20200211,9:48:50 AM,,FBVB,EUR,BKPF,5900065244ABC052020
ABC12,5900065244,2020,1,,02.03.2020,28.02.2020,6005289328,31,K,,,,H,,,**,"     6.195,21",,,EUR,,,,13015840,,,,,,,,,,,,,,,7500000,KN,20200211,,20200211,9:48:50 AM,,FBVB,EUR,BKPF,5900065244ABC052020
ABC12,5900065243,2020,3,T,,,,40,S,,,,S,,,H9,"       978,50",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200211,,20200211,11:09:01 AM,,FBVB,EUR,BKPF,5900065243ABC052020
ABC12,5900065243,2020,2,,,,,40,S,,,,S,,,H9,"     6.120,95",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200211,,20200211,11:09:01 AM,,FBVB,EUR,BKPF,5900065243ABC052020
ABC12,5900065243,2020,1,,06.03.2020,05.03.2020,6005282588,31,K,,,,H,,,**,"     7.608,15",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200211,,20200211,11:09:01 AM,,FBVB,EUR,BKPF,5900065243ABC052020
ABC12,5900065242,2020,3,T,,,,40,S,,,,S,,,H9,"        83,80",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200211,,20200211,10:12:36 AM,,FBVB,EUR,BKPF,5900065242ABC052020
ABC12,5900065242,2020,2,,,,,40,S,,,,S,,,H9,"       686,00",,,EUR,,,,,,,,,,ABC05000575,,,,,,,,,2630790,KN,20200211,,20200211,10:12:36 AM,,FBVB,EUR,BKPF,5900065242ABC052020
ABC12,5900065242,2020,1,,25.02.2020,24.02.2020,6005288473,31,K,,,,H,,,**,"       640,80",,,EUR,,,,14054118,,,,,,,,,,,,,,,7500060,KN,20200211,,20200211,10:12:36 AM,,FBVB,EUR,BKPF,5900065242ABC052020
ABC12,5900065241,2020,4,T,,,,40,S,,,,S,,,H9,"         5,75",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200211,,20200213,11:45:10 AM,,FBVB,EUR,BKPF,5900065241ABC052020
ABC12,5900065241,2020,3,,,,,50,S,,,,H,,,T0,"         1,98",,,EUR,,,,,,,,,,ABC05000068,,,,,,,,,2630569,KN,20200211,,20200213,11:45:10 AM,,FBVB,EUR,BKPF,5900065241ABC052020
ABC12,5900065241,2020,2,,,,,40,S,,,,S,,,H9,"         1,98",,,EUR,,,,,,,,,,ABC05000068,,,,,,,,,2630569,KN,20200211,,20200213,11:45:10 AM,,FBVB,EUR,BKPF,5900065241ABC052020
ABC12,5900065241,2020,1,,12.03.2020,11.03.2020,6005283865,31,K,,,,H,,,**,"         5,75",,,EUR,,,,14063810,,,,,,,,,,,,,,,7500060,KN,20200211,,20200213,11:45:10 AM,,FBVB,EUR,BKPF,5900065241ABC052020
ABC12,5900065249,2020,4,T,,,,40,S,,,,S,,,H9,"        74,30",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200211,,20200211,10:09:35 AM,,FBVB,EUR,BKPF,5900065249ABC052020
ABC12,5900065249,2020,3,,,,,40,S,,,,S,,,H9,"       544,00",,,EUR,,,,,,,,,,ABC05000022,,,,,,,,,2630790,KN,20200211,,20200211,10:09:35 AM,,FBVB,EUR,BKPF,5900065249ABC052020
ABC12,5900065249,2020,2,,,,,40,S,,,,S,,,T0,"         8,60",,,EUR,,,,,,,,,,ABC05000022,,,,,,,,,2630790,KN,20200211,,20200211,10:09:35 AM,,FBVB,EUR,BKPF,5900065249ABC052020
ABC12,5900065249,2020,1,,25.02.2020,24.02.2020,6005288473,31,K,,,,H,,,**,"       687,00",,,EUR,,,,14054118,,,,,,,,,,,,,,,7500060,KN,20200211,,20200211,10:09:35 AM,,FBVB,EUR,BKPF,5900065249ABC052020
ABC12,5900065248,2020,3,T,,,,40,S,,,,S,,,H9,"   526.269,91",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200211,,20200212,9:22:00 AM,,FBVB,EUR,BKPF,5900065248ABC052020
ABC12,5900065248,2020,2,,,,,40,S,,,,S,,,H9,"   317.162,36",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200211,,20200212,9:22:00 AM,,FBVB,EUR,BKPF,5900065248ABC052020
ABC12,5900065248,2020,1,,06.03.2020,05.03.2020,6005282589,31,K,,,,H,,,**," 171.797,73",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200211,,20200212,9:22:00 AM,,FBVB,EUR,BKPF,5900065248ABC052020
ABC12,5900065245,2020,4,T,,,,40,S,,,,S,,,H9," 5.791.877,90",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200210,,20200213,8:17:10 AM,,FBVB,EUR,BKPF,5900065245ABC052020
ABC12,5900065245,2020,3,,,,,50,S,,,,H,,,H9,"       904,82",,,EUR,,,,,,,,,,ABC05400008,,,,,,,,,1655900,KN,20200210,,20200213,8:17:10 AM,,FBVB,EUR,BKPF,5900065245ABC052020
ABC12,5900065245,2020,2,,02.03.2020,03.03.2020,500842058,40,S,,,,S,,,H9," 1.236.121,44",,,EUR,,,,,,,,,,,,,,,,,,,7130000,KN,20200210,,20200213,8:17:10 AM,,FBVB,EUR,BKPF,5900065245ABC052020
ABC12,5900065245,2020,1,,24.02.2020,21.02.2020,6005288724,31,K,,,,H,,,**," 3.573.105,06",,,EUR,,,,13017719,,,,,,,,,,,,,,,7500060,KN,20200210,,20200213,8:17:10 AM,,FBVB,EUR,BKPF,5900065245ABC052020
ABC12,5900065240,2020,4,T,,,,40,S,,,,S,,,H9,"       276,43",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200210,,20200210,10:18:04 AM,,FBVB,EUR,BKPF,5900065240ABC052020
ABC12,5900065240,2020,3,,,,,40,S,,,,S,,,H9,"        89,01",,,EUR,,,,,,,,,,ABC05000293,,,,,,,,,2680150,KN,20200210,,20200210,10:18:04 AM,,FBVB,EUR,BKPF,5900065240ABC052020
ABC12,5900065240,2020,2,,02.03.2020,03.03.2020,500842058,40,S,,,,S,,,H9,"     7.154,36",,,EUR,,,,,,,,,,,,,,,,,,,7130000,KN,20200210,,20200210,10:18:04 AM,,FBVB,EUR,BKPF,5900065240ABC052020
ABC12,5900065240,2020,1,,25.02.2020,24.02.2020,6005288476,31,K,,,,H,,,**,"     8.742,31",,,EUR,,,,14057159,,,,,,,,,,,,,,,7500000,KN,20200210,,20200210,10:18:04 AM,,FBVB,EUR,BKPF,5900065240ABC052020
ABC12,5900065234,2020,4,T,,,,40,S,,,,S,,,H9,"    60.566,33",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200210,,20200211,8:13:58 AM,,FBVB,EUR,BKPF,5900065234ABC052020
ABC12,5900065234,2020,3,,,,,40,S,,,,S,,,H9,"     172,02",,,EUR,,,,,,,,,,ABC05000293,,,,,,,,,2680150,KN,20200210,,20200211,8:13:58 AM,,FBVB,EUR,BKPF,5900065234ABC052020
ABC12,5900065234,2020,2,,02.03.2020,03.03.2020,500842058,40,S,,,,S,,,H9,"    44.722,75",,,EUR,,,,,,,,,,,,,,,,,,,7130000,KN,20200210,,20200211,8:13:58 AM,,FBVB,EUR,BKPF,5900065234ABC052020
ABC12,5900065234,2020,1,,25.02.2020,24.02.2020,6005288476,31,K,,,,H,,,**,"   560.272,61",,,EUR,,,,14057159,,,,,,,,,,,,,,,7500000,KN,20200210,,20200211,8:13:58 AM,,FBVB,EUR,BKPF,5900065234ABC052020
ABC12,5900065233,2020,4,T,,,,40,S,,,,S,,,H9,"    77.043,45",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200210,,20200211,8:14:45 AM,,FBVB,EUR,BKPF,5900065233ABC052020
