BUKRS,BELNR,GJAHR,BUZEI,BUZID,BSCHL,KOART,SHKZG,MWSKZ,WRBTR,HKONT,LIFNR,BLART,BUDAT,STBLG
DE01,1510218154,2019,1,,31,K,H,**,38550.94,3145476,68028090,KN,20190103,
DE01,1510218153,2019,1,,31,K,H,**,36984.41,3145476,68028090,KN,20190103,
DE01,1510218152,2019,1,,31,K,H,**,36611.86,3145476,68028090,KN,20190103,
DE01,1510218151,2019,1,,31,K,H,**,81648.7,3145476,68028090,KN,20190103,
DE01,1510218150,2019,1,,31,K,H,**,40028.28,3145476,68028090,KN,20190103,
DE01,1510218149,2019,1,,31,K,H,**,36072.28,3145476,68028090,KN,20190103,
DE01,1510218148,2019,1,,31,K,H,**,35555,3145476,69015164,KN,20190101,
DE01,1510218147,2019,1,,31,K,H,**,34966.1,3145476,69015164,KN,20190101,
DE01,1510218146,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190101,
DE01,1510218143,2019,1,,31,K,H,**,35434,3145476,68034227,KN,20190103,
DE01,1510218142,2019,1,,31,K,H,**,34786.2,3145476,69015164,KN,20190101,
DE01,1510218140,2019,1,,31,K,H,**,34368.23,3145476,68032570,KN,20190101,
DE01,1510218139,2019,1,,31,K,H,**,38072.64,3145476,68028090,KN,20190101,
DE01,1510218138,2019,1,,31,K,H,**,34666.13,3145476,68028090,KN,20190101,
DE01,1510218137,2019,1,,31,K,H,**,38946.2,3145476,68028090,KN,20190101,
DE01,1510218136,2019,1,,31,K,H,**,35153.49,3145476,68028090,KN,20190101,
DE01,1510218133,2019,1,,31,K,H,**,34394.39,3145476,68034943,KN,20190101,
DE01,1510218132,2019,1,,31,K,H,**,34885,3145476,69090958,KN,20190101,
DE01,1510218131,2019,1,,31,K,H,**,46136.24,3145476,68028090,KN,20190201,
DE01,1510218128,2019,1,,31,K,H,**,36795,3145476,69007402,KN,20190101,
DE01,1510218125,2019,1,,31,K,H,**,34498.38,3145476,69092609,KN,20190102,
DE01,1510218124,2019,1,,31,K,H,**,34485.42,3145476,69092618,KN,20190102,
DE01,1510218123,2019,1,,31,K,H,**,34475.9,3145476,69092618,KN,20190102,
DE01,1510218122,2019,1,,31,K,H,**,34475.9,3145476,69092618,KN,20190102,
DE01,1510218121,2019,1,,31,K,H,**,36167.96,3145476,68031961,KN,20190102,
DE01,1510218119,2019,1,,31,K,H,**,34435,3145476,69092622,KN,20190102,
DE01,1510218110,2019,1,,31,K,H,**,34395,3145476,69092620,KN,20190102,
DE01,1510218109,2019,1,,31,K,H,**,34405,3145476,69007856,KN,20190102,
DE01,1510218074,2019,1,,31,K,H,**,536761.62,3145476,68029380,KN,20190101,
DE01,1510218013,2019,1,,31,K,H,**,920680.33,3145476,69006338,KN,20190101,
DE01,1510218009,2019,1,,31,K,H,**,84701.64,3145476,69062840,KN,20190101,
DE01,1510217986,2019,1,,31,K,H,**,34440.65,3145476,68032570,KN,20190101,
DE01,1510217827,2019,1,,31,K,H,**,98160.54,3145476,69062840,KN,20190101,
DE01,1510217755,2019,1,,31,K,H,**,35856.3,3145476,68057224,KN,20190101,
DE01,1510217681,2019,1,,31,K,H,**,46602,3145476,68068379,KN,20190101,
DE01,1510217668,2019,1,,31,K,H,**,34744.21,3145476,69073813,KN,20190101,
DE01,1510217390,2019,1,,31,K,H,**,46136.24,3145476,68028090,KN,20190201,
DE01,1510217232,2019,1,,31,K,H,**,46648.33,3145476,68028090,KN,20190201,
DE01,1510216840,2019,1,,31,K,H,**,221328.8,3145476,68029380,KN,20190101,
DE02,1510047115,2020,1,,31,K,H,Q1,35817.53,3145476,68028090,KN,20200331,
DE02,1510047114,2020,1,,31,K,H,Q1,34514,3145476,68028090,KN,20200331,
DE02,1510047113,2020,1,,31,K,H,**,34498,3145476,68028090,KN,20200331,
DE02,1510047112,2020,1,,31,K,H,**,36121.08,3145476,69088342,KN,20200331,
DE02,1510047109,2020,1,,31,K,H,**,46235,3145476,69071665,KN,20200330,
DE02,1510047108,2020,1,,31,K,H,**,206814.74,3145476,69071665,KN,20200330,
DE02,1510047107,2020,1,,31,K,H,**,195923.19,3145476,69071665,KN,20200330,
DE02,1510047104,2020,1,,31,K,H,**,45243,3145476,69071665,KN,20200330,
DE02,1510047103,2020,1,,31,K,H,**,231845.1,3145476,69071665,KN,20200330,
DE02,1510047100,2020,1,,31,K,H,**,38694,3145476,69071665,KN,20200330,
DE02,1510047094,2020,1,,31,K,H,**,35972,3145476,69071665,KN,20200330,
DE02,1510047089,2020,1,,31,K,H,**,43364,3145476,69071665,KN,20200330,
DE02,1510047088,2020,1,,31,K,H,**,282344.79,3145476,68109355,KN,20200330,
DE02,1510047087,2020,1,,31,K,H,**,233998.28,3145476,68109355,KN,20200330,
DE02,1510047086,2020,1,,31,K,H,**,130075.64,3145476,68109355,KN,20200330,
DE02,1510047085,2020,1,,31,K,H,**,92575.4,3145476,68109355,KN,20200330,
DE02,1510047082,2020,1,,31,K,H,**,41746.95,3145476,68028090,KN,20200330,
DE02,1510047081,2020,1,,31,K,H,**,34560.95,3145476,68028090,KN,20200327,
DE02,1510047080,2020,1,,31,K,H,**,34352.52,3145476,68028090,KN,20200327,
DE02,1510047073,2020,1,,31,K,H,**,110886.76,3145476,68099705,KN,20200326,
DE02,1510047072,2020,1,,31,K,H,**,69791.78,3145476,68082496,KN,20200326,
DE02,1510047071,2020,1,,31,K,H,**,51215.84,3145476,68030330,KN,20200326,
DE02,1510047070,2020,1,,31,K,H,**,34513.68,3145476,68110653,KN,20200326,
DE02,1510047066,2020,1,,31,K,H,**,42519.92,3145476,68031255,KN,20200325,
DE02,1510047065,2020,1,,31,K,H,**,34713.9,3145476,68074455,KN,20200325,
DE02,1510047064,2020,1,,31,K,H,**,35352.69,3145476,68033298,KN,20200325,
DE02,1510047063,2020,1,,31,K,H,**,53225,3145476,68109786,KN,20200325,
DE02,1510047061,2020,1,,31,K,H,**,99724.67,3145476,69089131,KN,20200325,
DE02,1510047060,2020,1,,31,K,H,**,99724.67,3145476,69089131,KN,20200325,
DE02,1510047059,2020,1,,31,K,H,**,37004.65,3145476,68074455,KN,20200325,
DE02,1510047058,2020,1,,31,K,H,**,35380.3,3145476,68074455,KN,20200325,
DE02,1510047057,2020,1,,31,K,H,**,43800,3145476,69071665,KN,20200324,
DE02,1510047056,2020,1,,31,K,H,**,214715.89,3145476,69071665,KN,20200324,
DE02,1510047046,2020,1,,31,K,H,**,35001.58,3145476,68028090,KN,20200324,
DE02,1510047045,2020,1,,31,K,H,**,52173.06,3145476,69073955,KN,20200324,
DE02,1510047043,2020,1,,31,K,H,**,183895.7,3145476,69071665,KN,20200323,
DE02,1510047041,2020,1,,31,K,H,**,49940,3145476,69071665,KN,20200323,
DE02,1510047036,2020,1,,31,K,H,**,48449,3145476,69071665,KN,20200323,
DE02,1510047035,2020,1,,31,K,H,**,105300,3145476,69071665,KN,20200323,
DE02,1510047033,2020,1,,31,K,H,**,108681.8,3145476,69071665,KN,20200323,
DE02,1510047032,2020,1,,31,K,H,**,52255,3145476,69071665,KN,20200323,
DE02,1510047025,2020,1,,31,K,H,**,44985,3145476,69071665,KN,20200323,
DE02,1510047024,2020,1,,31,K,H,**,40320,3145476,69071665,KN,20200323,
DE02,1510047023,2020,1,,31,K,H,**,39176,3145476,69071665,KN,20200323,
DE02,1510047022,2020,1,,31,K,H,**,34448.5,3145476,69005802,KN,20200323,
DE02,1510047021,2020,1,,31,K,H,**,34372,3145476,69005802,KN,20200323,
DE02,1510047020,2020,1,,31,K,H,**,46010,3145476,69071665,KN,20200323,
DE02,1510047015,2020,1,,31,K,H,**,47295,3145476,69071665,KN,20200323,
DE02,1510047014,2020,1,,31,K,H,**,48290,3145476,69071665,KN,20200323,
DE02,1510047011,2020,1,,31,K,H,**,202395.82,3145476,69071665,KN,20200323,
DE02,1510047008,2020,1,,31,K,H,**,49590,3145476,69071665,KN,20200323,
DE02,1510047005,2020,1,,31,K,H,**,233368.92,3145476,69071665,KN,20200323,
DE02,1510047004,2020,1,,31,K,H,**,185859.38,3145476,69091752,KN,20200323,
DE02,1510047000,2020,1,,31,K,H,**,34365,3145476,69005540,KN,20200323,
DE02,1510046999,2020,1,,31,K,H,**,57550,3145476,68031543,KN,20200323,
DE02,1510046998,2020,1,,31,K,H,**,51215.84,3145476,68030330,KN,20200323,
DE02,1510046997,2020,1,,31,K,H,**,455674.9,3145476,69044517,KN,20200323,
DE02,1510046994,2020,1,,31,K,H,**,46768.4,3145476,68035784,KN,20200319,
DE02,1510046992,2020,1,,31,K,H,**,34544.51,3145476,68028090,KN,20200319,
DE02,1510046991,2020,1,,31,K,H,**,34365,3145476,69005802,KN,20200319,
DE02,1510046990,2020,1,,31,K,H,**,34929.73,3145476,68037141,KN,20200319,
DE02,1510046989,2020,1,,31,K,H,**,34352.61,3145476,68028090,KN,20200319,
DE02,1510046988,2020,1,,31,K,H,**,34417,3145476,68030617,KN,20200319,
DE02,1510046987,2020,1,,31,K,H,**,41746.95,3145476,68028090,KN,20200319,800000421
DE02,1510046986,2020,1,,31,K,H,**,207288.82,3145476,68009725,KN,20200319,
DE02,1510046985,2020,1,,31,K,H,**,45907.59,3145476,68082840,KN,20200319,
DE02,1510046984,2020,1,,31,K,H,**,34498,3145476,68028090,KN,20200318,
DE02,1510046983,2020,1,,31,K,H,**,34753.41,3145476,68035784,KN,20200318,
DE02,1510046982,2020,1,,31,K,H,**,35165.73,3145476,68057181,KN,20200318,
DE02,1510046981,2020,1,,31,K,H,**,34458.56,3145476,68057181,KN,20200318,
DE02,1510046979,2020,1,,31,K,H,**,39305,3145476,69071665,KN,20200318,
DE02,1510046978,2020,1,,31,K,H,**,44435,3145476,69071665,KN,20200318,
DE02,1510046977,2020,1,,31,K,H,**,192066.05,3145476,69071665,KN,20200318,
DE02,1510046974,2020,1,,31,K,H,**,38243,3145476,69071665,KN,20200318,
DE02,1510046970,2020,1,,31,K,H,**,54460,3145476,69071665,KN,20200318,
DE02,1510046968,2020,1,,31,K,H,**,49060,3145476,69071665,KN,20200317,
DE02,1510046967,2020,1,,31,K,H,**,212675.98,3145476,69071665,KN,20200317,
DE02,1510046962,2020,1,,31,K,H,**,49317,3145476,69071665,KN,20200317,
DE02,1510046961,2020,1,,31,K,H,**,185795.14,3145476,69071665,KN,20200317,
DE02,1510046956,2020,1,,31,K,H,**,50800,3145476,69071665,KN,20200317,
DE02,1510046955,2020,1,,31,K,H,**,100679.88,3145476,69071665,KN,20200317,
DE02,1510046952,2020,1,,31,K,H,**,234460,3145476,69071665,KN,20200317,800000419
DE02,1510046951,2020,1,,31,K,H,**,111664.16,3145476,69071665,KN,20200317,
DE02,1510046948,2020,1,,31,K,H,**,35781.74,3145476,69012925,KN,20200317,
DE02,1510046945,2020,1,,31,K,H,**,44859.63,3145476,68031255,KN,20200316,
DE02,1510046943,2020,1,,31,K,H,**,61315.78,3145476,68082496,KN,20200313,
DE02,1510046942,2020,1,,31,K,H,**,34409.2,3145476,68030323,KN,20200313,
DE02,1510046941,2020,1,,31,K,H,**,35270.78,3145476,68061490,KN,20200313,
DE02,1510046939,2020,1,,31,K,H,**,332543,3145476,69012925,KN,20200312,
DE02,1510046938,2020,1,,31,K,H,**,121619,3145476,69012925,KN,20200312,
DE02,1510046937,2020,1,,31,K,H,**,180274,3145476,69012925,KN,20200312,
DE02,1510046936,2020,1,,31,K,H,**,970472,3145476,69012925,KN,20200312,
DE02,1510046935,2020,1,,31,K,H,**,2661092,3145476,69012925,KN,20200312,
DE02,1510046934,2020,1,,31,K,H,**,44950,3145476,69071665,KN,20200312,
DE02,1510046933,2020,1,,31,K,H,**,48345,3145476,69071665,KN,20200312,
DE02,1510046929,2020,1,,31,K,H,**,39035,3145476,69071665,KN,20200312,
DE02,1510046928,2020,1,,31,K,H,**,45012.58,3145476,68031255,KN,20200312,
DE02,1510046927,2020,1,,31,K,H,**,34940,3145476,69047651,KN,20200311,
DE02,1510046926,2020,1,,31,K,H,**,34465.4,3145476,68031255,KN,20200311,
DE02,1510046925,2020,1,,31,K,H,**,46046.97,3145476,68099705,KN,20200311,
DE02,1510046924,2020,1,,31,K,H,**,35174.82,3145476,68033298,KN,20200311,
DE02,1510046923,2020,1,,31,K,H,**,35778.12,3145476,68033298,KN,20200311,
DE02,1510046922,2020,1,,31,K,H,**,36904.69,3145476,68031255,KN,20200311,
DE02,1510046921,2020,1,,31,K,H,**,37916.71,3145476,68057181,KN,20200311,
DE02,1510046920,2020,1,,31,K,H,**,36310,3145476,68031630,KN,20200311,
DE02,1510046919,2020,1,,31,K,H,**,37178.35,3145476,68028127,KN,20200311,
DE02,1510046915,2020,1,,31,K,H,**,36782.2,3145476,69046965,KN,20200309,
DE02,1510046914,2020,1,,31,K,H,**,213694.8,3145476,69044517,KN,20200318,
DE02,1510046911,2020,1,,31,K,H,**,44775,3145476,69071665,KN,20200309,
DE02,1510046908,2020,1,,31,K,H,**,47905,3145476,69071665,KN,20200309,
DE02,1510046906,2020,1,,31,K,H,**,383766.11,3145476,68032280,KN,20200309,
DE02,1510046905,2020,1,,31,K,H,**,34404.5,3145476,69008446,KN,20200309,
DE02,1510046904,2020,1,,31,K,H,**,141098.84,3145476,69091752,KN,20200309,
DE02,1510046903,2020,1,,31,K,H,**,36725,3145476,69095734,KN,20200309,
DE02,1510046902,2020,1,,31,K,H,**,54860.49,3145476,68061955,KN,20200309,
DE02,1510046901,2020,1,,31,K,H,**,36502.47,3145476,68061955,KN,20200309,
DE02,1510046900,2020,1,,31,K,H,**,34365,3145476,69005537,KN,20200309,
DE02,1510046898,2020,1,,31,K,H,**,34392.6,3145476,68106425,KN,20200309,
DE02,1510046897,2020,1,,31,K,H,**,34417.59,3145476,68061955,KN,20200309,
DE02,1510046894,2020,1,,31,K,H,**,46345,3145476,69044172,KN,20200309,
DE02,1510046893,2020,1,,31,K,H,Q1,6290010.01,3145476,69008145,KN,20200309,
DE02,1510046892,2020,1,,31,K,H,**,34416.63,3145476,68028090,KN,20200309,
DE02,1510046891,2020,1,,31,K,H,**,34559.8,3145476,69069110,KN,20200309,
DE02,1510046890,2020,1,,31,K,H,**,34719.85,3145476,69033674,KN,20200306,
DE02,1510046887,2020,1,,31,K,H,**,36562.61,3145476,68028090,KN,20200305,
DE02,1510046886,2020,1,,31,K,H,**,34821,3145476,68061955,KN,20200305,
DE02,1510046884,2020,1,,31,K,H,**,50950,3145476,69071665,KN,20200304,
DE02,1510046881,2020,1,,31,K,H,**,44345,3145476,69097365,KN,20200304,
DE02,1510046879,2020,1,,31,K,H,**,210447.98,3145476,69071665,KN,20200304,
DE02,1510046877,2020,1,,31,K,H,**,241936.67,3145476,69071665,KN,20200304,
DE02,1510046876,2020,1,,31,K,H,**,48522,3145476,69071665,KN,20200304,
DE02,1510046872,2020,1,,31,K,H,**,39027,3145476,69071665,KN,20200304,
DE02,1510046871,2020,1,,31,K,H,**,45685,3145476,69071665,KN,20200304,
DE02,1510046870,2020,1,,31,K,H,**,200331.83,3145476,69071665,KN,20200304,
DE02,1510046868,2020,1,,31,K,H,**,39755,3145476,69071665,KN,20200304,
DE02,1510046864,2020,1,,31,K,H,**,44434.18,3145476,68031255,KN,20200304,
DE02,1510046863,2020,1,,31,K,H,**,57734.95,3145476,68028090,KN,20200304,
DE02,1510046862,2020,1,,31,K,H,**,55676.93,3145476,68032251,KN,20200304,
DE02,1510046861,2020,1,,31,K,H,**,34396.41,3145476,69095527,KN,20200304,
DE02,1510046860,2020,1,,31,K,H,**,36986.8,3145476,68054977,KN,20200304,
DE02,1510046859,2020,1,,31,K,H,**,34505.11,3145476,69036540,KN,20200304,
DE02,1510046858,2020,1,,31,K,H,**,34388.48,3145476,69091752,KN,20200303,
DE02,1510046857,2020,1,,31,K,H,**,34376.95,3145476,68035032,KN,20200303,
DE02,1510046856,2020,1,,31,K,H,**,34559.2,3145476,68028127,KN,20200303,
DE02,1510046855,2020,1,,31,K,H,**,36418.03,3145476,68028090,KN,20200303,
DE02,1510046854,2020,1,,31,K,H,**,88412.25,3145476,69082197,KN,20200303,
DE02,1510046853,2020,1,,31,K,H,**,35407.13,3145476,68028090,KN,20200228,
DE02,1510046852,2020,1,,31,K,H,**,65473.87,3145476,68028637,KN,20200301,
DE02,1510046851,2020,1,,31,K,H,**,36310,3145476,68031630,KN,20200228,
DE02,1510046850,2020,1,,31,K,H,**,34541.7,3145476,68037143,KN,20200228,
DE02,1510046847,2020,1,,31,K,H,**,35132.5,3145476,68061490,KN,20200227,
DE02,1510046845,2020,1,,31,K,H,**,67651.87,3145476,68082496,KN,20200227,
DE02,1510046843,2020,1,,31,K,H,**,36387.09,3145476,68031392,KN,20200227,
DE02,1510046842,2020,1,,31,K,H,**,43401.45,3145476,68031255,KN,20200227,
DE02,1510046841,2020,1,,31,K,H,**,39700,3145476,69090710,KN,20200227,
DE02,1510046840,2020,1,,31,K,H,**,216658.05,3145476,69071665,KN,20200226,
DE02,1510046839,2020,1,,31,K,H,**,49835,3145476,69071665,KN,20200226,
DE02,1510046836,2020,1,,31,K,H,**,187506.58,3145476,69071665,KN,20200226,
DE02,1510046833,2020,1,,31,K,H,Q1,34583,3145476,68106425,KN,20200226,
DE02,1510046831,2020,1,,31,K,H,**,36845,3145476,69043958,KN,20200226,
DE02,1510046830,2020,1,,31,K,H,**,39342.26,3145476,69045816,KN,20200226,
DE02,1510046826,2020,1,,31,K,H,**,51895,3145476,69071665,KN,20200226,
DE02,1510046825,2020,1,,31,K,H,**,106798.31,3145476,69071665,KN,20200226,
DE02,1510046819,2020,1,,31,K,H,**,39474.05,3145476,69084778,KN,20200224,
DE02,1510046818,2020,1,,31,K,H,**,214220.96,3145476,68009725,KN,20200301,
DE02,1510046817,2020,1,,31,K,H,**,34440,3145476,69045788,KN,20200224,
DE02,1510046816,2020,1,,31,K,H,**,58526.95,3145476,68028637,KN,20200224,
DE02,1510046815,2020,1,,31,K,H,**,34423.08,3145476,69044453,KN,20200224,
DE02,1510046814,2020,1,,31,K,H,**,35762.8,3145476,68028075,KN,20200224,
DE02,1510046813,2020,1,,31,K,H,**,49315,3145476,69071665,KN,20200221,
DE02,1510046810,2020,1,,31,K,H,**,107646.85,3145476,69071665,KN,20200221,
DE02,1510046809,2020,1,,31,K,H,**,34617.39,3145476,68028090,KN,20200221,
DE02,1510046808,2020,1,,31,K,H,**,42361.57,3145476,68028090,KN,20200221,
DE02,1510046805,2020,1,,31,K,H,**,37790,3145476,69071665,KN,20200221,
DE02,1510046804,2020,1,,31,K,H,**,47565,3145476,69071665,KN,20200221,
DE02,1510046803,2020,1,,31,K,H,**,41929,3145476,69071665,KN,20200221,
DE02,1510046797,2020,1,,31,K,H,**,45895,3145476,69071665,KN,20200221,
DE02,1510046794,2020,1,,31,K,H,**,50755,3145476,69071665,KN,20200221,
DE02,1510046790,2020,1,,31,K,H,**,34391.33,3145476,69045112,KN,20200221,
DE02,1510046789,2020,1,,31,K,H,**,112130.32,3145476,69091752,KN,20200221,
DE02,1510046788,2020,1,,31,K,H,**,78380.22,3145476,69091752,KN,20200221,
DE02,1510046785,2020,1,,31,K,H,**,118034.81,3145476,69091752,KN,20200221,
DE02,1510046783,2020,1,,31,K,H,**,238309.71,3145476,69071665,KN,20200220,
DE02,1510046782,2020,1,,31,K,H,**,52345,3145476,69071665,KN,20200220,
DE02,1510046778,2020,1,,31,K,H,**,35132.63,3145476,68036093,KN,20200220,
DE02,1510046777,2020,1,,31,K,H,**,34729.13,3145476,68037141,KN,20200220,
DE02,1510046776,2020,1,,31,K,H,**,369966.19,3145476,68032280,KN,20200220,
DE02,1510046773,2020,1,,31,K,H,**,35047.1,3145476,69035826,KN,20200301,
DE02,1510046772,2020,1,,31,K,H,**,50655,3145476,69071665,KN,20200219,
DE02,1510046771,2020,1,,31,K,H,**,34351.9,3145476,68028637,KN,20200219,
DE02,1510046770,2020,1,,31,K,H,**,34561,3145476,69005802,KN,20200219,
DE02,1510046769,2020,1,,31,K,H,**,66409.09,3145476,68028637,KN,20200219,
DE02,1510046768,2020,1,,31,K,H,**,34358.5,3145476,69005802,KN,20200219,
DE02,1510046766,2020,1,,31,K,H,**,34394.69,3145476,69045910,KN,20200219,
DE02,1510046762,2020,1,,31,K,H,**,278864.13,3145476,69071665,KN,20200218,
DE02,1510046760,2020,1,,31,K,H,**,50360,3145476,69071665,KN,20200218,
DE02,1510046759,2020,1,,31,K,H,**,34440,3145476,68030760,KN,20200218,
DE02,1510046756,2020,1,,31,K,H,**,41465,3145476,69071665,KN,20200218,
DE02,1510046755,2020,1,,31,K,H,**,36695,3145476,69071665,KN,20200218,
DE02,1510046751,2020,1,,31,K,H,**,46225,3145476,69071665,KN,20200218,
DE02,1510046750,2020,1,,31,K,H,**,234458.6,3145476,69071665,KN,20200218,
DE02,1510046747,2020,1,,31,K,H,**,239503.65,3145476,69071665,KN,20200217,
DE02,1510046746,2020,1,,31,K,H,**,50065,3145476,69071665,KN,20200217,
DE02,1510046744,2020,1,,31,K,H,**,54730,3145476,69071665,KN,20200217,
DE02,1510046742,2020,1,,31,K,H,**,219052.98,3145476,69071665,KN,20200217,
DE02,1510046741,2020,1,,31,K,H,**,34425.25,3145476,68030323,KN,20200217,
DE02,1510046740,2020,1,,31,K,H,**,116881.27,3145476,69071665,KN,20200217,
DE02,1510046737,2020,1,,31,K,H,**,52675,3145476,69071665,KN,20200217,
DE02,1510046736,2020,1,,31,K,H,**,37915,3145476,69085534,KN,20200217,
DE02,1510046735,2020,1,,31,K,H,**,34817.89,3145476,69048407,KN,20200217,
DE02,1510046734,2020,1,,31,K,H,**,47780,3145476,69071665,KN,20200217,
DE02,1510046733,2020,1,,31,K,H,**,35864.34,3145476,69091570,KN,20200214,
DE02,1510046732,2020,1,,31,K,H,**,34596.09,3145476,68101077,KN,20200214,
DE02,1510046731,2020,1,,31,K,H,**,52563.65,3145476,68031255,KN,20200214,
DE02,1510046730,2020,1,,31,K,H,**,38286.28,3145476,68031255,KN,20200214,
DE02,1510046729,2020,1,,31,K,H,**,46822.54,3145476,68035784,KN,20200214,
DE02,1510046727,2020,1,,31,K,H,**,35475.82,3145476,68061490,KN,20200214,
DE02,1510046726,2020,1,,31,K,H,**,34392.37,3145476,68106425,KN,20200214,
DE02,1510046725,2020,1,,31,K,H,**,34512.08,3145476,68035784,KN,20200214,
DE02,1510046724,2020,1,,31,K,H,**,34532.5,3145476,69043592,KN,20200214,
DE02,1510046723,2020,1,,31,K,H,**,34677.7,3145476,69045025,KN,20200214,
DE02,1510046722,2020,1,,31,K,H,**,62480.62,3145476,69045760,KN,20200214,
DE02,1510046721,2020,1,,31,K,H,**,38345,3145476,69049962,KN,20200213,
DE02,1510046720,2020,1,,31,K,H,**,34738,3145476,68031630,KN,20200213,
DE02,1510046719,2020,1,,31,K,H,**,34458.56,3145476,68057181,KN,20200213,
DE02,1510046718,2020,1,,31,K,H,**,35165.73,3145476,68057181,KN,20200213,
DE02,1510046717,2020,1,,31,K,H,**,34351.8,3145476,69071690,KN,20200213,
DE02,1510046716,2020,1,,31,K,H,**,34498,3145476,68028090,KN,20200213,
DE02,1510046712,2020,1,,31,K,H,**,181986,3145476,69012925,KN,20200212,
DE02,1510046711,2020,1,,31,K,H,**,36535.82,3145476,69012925,KN,20200212,
DE02,1510046710,2020,1,,31,K,H,**,41580,3145476,69071665,KN,20200212,
DE02,1510046709,2020,1,,31,K,H,**,39585,3145476,69071665,KN,20200212,
DE02,1510046707,2020,1,,31,K,H,**,361397,3145476,69012925,KN,20200212,
DE02,1510046705,2020,1,,31,K,H,**,2771937,3145476,69012925,KN,20200212,
DE02,1510046704,2020,1,,31,K,H,**,35737.73,3145476,69068746,KN,20200212,
DE02,1510046703,2020,1,,31,K,H,**,52195,3145476,69044932,KN,20200212,
DE02,1510046702,2020,1,,31,K,H,**,34590.87,3145476,68028090,KN,20200212,
DE02,1510046701,2020,1,,31,K,H,**,80145.63,3145476,68082496,KN,20200212,
DE02,1510046700,2020,1,,31,K,H,**,36937.71,3145476,69045072,KN,20200211,
DE02,1510046699,2020,1,,31,K,H,**,59388.98,3145476,68029252,KN,20200301,
DE02,1510046698,2020,1,,31,K,H,**,38667.57,3145476,68028127,KN,20200211,
DE02,1510046697,2020,1,,31,K,H,**,34377.13,3145476,68061955,KN,20200211,
DE02,1510046696,2020,1,,31,K,H,**,54487.76,3145476,68061955,KN,20200211,
DE02,1510046695,2020,1,,31,K,H,**,35619.49,3145476,68061955,KN,20200211,
DE02,1510046694,2020,1,,31,K,H,**,37916.71,3145476,68057181,KN,20200211,
DE02,1510046693,2020,1,,31,K,H,**,34738,3145476,68031630,KN,20200211,
DE02,1510046692,2020,1,,31,K,H,**,35371.38,3145476,68028127,KN,20200211,
DE02,1510046689,2020,1,,31,K,H,**,120619.11,3145476,68028637,KN,20200210,
DE02,1510046688,2020,1,,31,K,H,**,34607.63,3145476,68028090,KN,20200210,
DE02,1510046687,2020,1,,31,K,H,**,36129.27,3145476,69093964,KN,20200210,
DE02,1510046686,2020,1,,31,K,H,**,744334,3145476,69012925,KN,20200207,
DE02,1510046685,2020,1,,31,K,H,**,122044.87,3145476,69071665,KN,20200206,
DE02,1510046681,2020,1,,31,K,H,**,55725,3145476,69071665,KN,20200206,
DE02,1510046680,2020,1,,31,K,H,**,35325.21,3145476,68033298,KN,20200207,
DE02,1510046679,2020,1,,31,K,H,**,46143.45,3145476,68099705,KN,20200206,
DE02,1510046676,2020,1,,31,K,H,**,34404.5,3145476,69008446,KN,20200207,
DE02,1510046673,2020,1,,31,K,H,**,37284.3,3145476,69006223,KN,20200206,
DE02,1510046671,2020,1,,31,K,H,**,34845,3145476,69092550,KN,20200206,
DE02,1510046670,2020,1,,31,K,H,**,34533,3145476,68030760,KN,20200206,
DE02,1510046666,2020,1,,31,K,H,**,50430,3145476,69071665,KN,20200206,
DE02,1510046664,2020,1,,31,K,H,**,6766102.29,3145476,69008145,KN,20200205,
DE02,1510046663,2020,1,,31,K,H,**,405232.75,3145476,68032280,KN,20200205,
DE02,1510046662,2020,1,,31,K,H,**,45513.98,3145476,69042578,KN,20200205,
DE02,1510046661,2020,1,,31,K,H,**,42265,3145476,69071346,KN,20200205,
DE02,1510046660,2020,1,,31,K,H,**,36187.21,3145476,69045784,KN,20200205,
DE02,1510046659,2020,1,,31,K,H,**,34654.13,3145476,69044953,KN,20200205,
