MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
3.5,42,4.911057692,0.908653846,869,2.088942308,34.02,-118.33,1.811
2.4934,44,4.754716981,1.076650943,1622,1.912735849,34.01,-118.32,1.658
2.0217,43,4.718220339,1.194915254,956,2.025423729,34.01,-118.33,1.875
1.9231,44,3.959550562,1.040449438,786,1.766292135,34.01,-118.33,1.885
1.9631,44,4.425963489,0.997971602,878,1.780933063,34.01,-118.33,1.813
1.95,50,4.814814815,1.026666667,2300,3.407407407,34,-118.32,1.126
2.4583,50,4.667377399,0.980810235,1097,2.33901919,34,-118.32,1.209
2.2054,47,5.271293375,1.223974763,895,2.823343849,34,-118.33,1.215
2.3333,47,4.768786127,1.080924855,416,2.404624277,34,-118.33,1.333
0.9304,24,2.834415584,1.038961039,529,1.717532468,34,-118.33,1.516
2.5909,43,5.147208122,1.215736041,1074,2.725888325,33.99,-118.32,0.987
1.9779,49,4.971731449,0.950530035,889,3.141342756,33.99,-118.32,1.142
2.8542,44,5.269230769,1.063186813,1041,2.85989011,33.99,-118.33,1.265
3.2083,46,5.531468531,1.101398601,777,2.716783217,33.99,-118.33,1.496
4.8125,48,6.764309764,1.127946128,919,3.094276094,33.99,-118.34,1.705
2.1875,48,4.5,1.014285714,791,2.825,33.99,-118.32,1.152
3.7167,43,5.418103448,1,735,3.168103448,33.99,-118.32,1.089
2.8274,43,4.080733945,1.009174312,1598,2.932110092,33.99,-118.33,1.225
3.1731,46,3.990163934,1.055737705,662,2.170491803,33.99,-118.34,1.403
2.175,47,4.373271889,0.967741935,574,2.64516129,33.98,-118.32,1.147
3.2344,40,5.090196078,1.08627451,791,3.101960784,33.98,-118.32,1.043
1.9732,47,4.961038961,1.074675325,864,2.805194805,33.98,-118.32,1.01
3.0833,46,5.130573248,1.079617834,921,2.933121019,33.98,-118.32,1.033
1.8806,28,3.717973231,1.146271511,3121,2.98374761,33.98,-118.33,1.139
1.6477,32,3.74789916,1.027310924,1472,3.092436975,33.98,-118.33,1.089
1.8472,38,4.248266297,1.104022191,2153,2.986130374,33.98,-118.33,1.491
2.9643,48,5.548628429,1.079800499,1170,2.917705736,33.99,-118.34,1.404
2.9315,46,5.1352657,0.987922705,1292,3.120772947,33.98,-118.34,1.49
4.9531,47,5.884097035,1.02425876,927,2.498652291,33.99,-118.35,1.801
3.8235,47,5.896713615,1.082159624,1082,2.539906103,33.98,-118.35,2.076
1.675,34,3.280991736,1.090909091,250,2.066115702,33.99,-118.34,1.667
2.2396,44,4.670967742,1.012903226,861,2.777419355,33.98,-118.32,1.086
3.5114,52,6.372759857,1.146953405,795,2.849462366,33.97,-118.32,1.388
1.7067,49,4.304878049,1.015243902,901,2.74695122,33.98,-118.32,1.186
1.6531,30,3.700356718,1.107015458,2739,3.256837099,33.98,-118.33,1.185
2.5363,44,4.408376963,1.010471204,1423,2.483420593,33.97,-118.33,1.588
4.1635,47,4.854111406,0.978779841,922,2.445623342,33.97,-118.33,1.564
3.8643,46,4.63490099,0.987623762,1502,1.858910891,34.02,-118.36,1.958
6.5044,33,6.767241379,1.004310345,1214,2.61637931,34.01,-118.36,3.504
4.4028,33,5.92408377,1.12565445,900,2.356020942,34.02,-118.37,2.468
4.3077,31,4.443661972,1.056338028,819,1.922535211,34.02,-118.38,1.406
0.8702,11,3.717261905,0.931547619,625,1.860119048,34.02,-118.33,1.705
2.5568,35,3.985337243,1.052785924,655,1.920821114,34.01,-118.34,3.125
1.7945,37,4.502623295,1.156348374,1941,2.036726128,34.01,-118.34,1.063
1.6187,38,3.301994302,1.047008547,1407,2.004273504,34.01,-118.34,2.667
4.0357,44,6.232653061,1.004081633,608,2.481632653,34.02,-118.34,1.878
1.7622,34,3.843478261,1.036714976,2725,2.632850242,34.02,-118.35,1.679
1.5143,34,3.805981036,1.149525894,3538,2.580598104,34.02,-118.35,1.188
1.4589,27,3.512552301,1.118200837,2415,2.526150628,34.02,-118.35,0.875
3.6629,33,5.383084577,0.99668325,1585,2.628524046,34.01,-118.35,3.532
3.5486,35,5.041388518,0.978638184,1583,2.113484646,34.01,-118.35,3.321
3.25,28,5.528673835,1.112903226,1162,2.082437276,34,-118.35,3.01
1.8818,35,3.659163987,0.977491961,1128,3.627009646,33.99,-118.28,1
1.4625,37,4.247844828,1.105603448,1673,3.605603448,33.99,-118.28,1.03
2.5547,39,4.148305085,0.995762712,857,3.631355932,33.99,-118.29,1.089
1.0516,41,4.275675676,1.124324324,1422,3.843243243,33.98,-118.29,1.083
1.9375,43,5.239669421,1.096418733,1153,3.17630854,33.99,-118.29,1.129
1.1645,44,5.151943463,1.151943463,1159,4.09540636,33.99,-118.3,0.982
2.5437,43,4.662613982,1.167173252,1231,3.741641337,33.99,-118.3,0.945
1.9556,44,4.975077882,1.208722741,902,2.809968847,33.98,-118.3,0.933
1.84,45,3.983606557,1.058548009,1484,3.475409836,33.99,-118.3,0.914
5.1136,44,2.883116883,0.701298701,234,3.038961039,33.98,-118.31,1.117
2.895,49,3.75877193,0.859649123,694,3.043859649,33.99,-118.31,1.08
2,52,5.355685131,1.241982507,1062,3.096209913,33.98,-118.31,0.965
3.5982,52,5.447457627,1.122033898,900,3.050847458,33.98,-118.31,0.966
1.825,50,4.841463415,1.107317073,1090,2.658536585,33.98,-118.31,1.066
2.3977,52,5.323450135,1.021563342,1043,2.811320755,33.98,-118.31,1.122
2.2138,49,5.058375635,1.131979695,1052,2.670050761,33.98,-118.32,1.198
1.9125,44,4.969230769,1.21978022,1348,2.962637363,33.98,-118.29,0.972
3.4444,48,5.040358744,1.035874439,783,3.511210762,33.98,-118.29,0.931
2.9432,52,4.949458484,1.137184116,986,3.559566787,33.98,-118.3,0.94
1.6611,48,4.975247525,1.101485149,1208,2.99009901,33.98,-118.3,0.958
3.0455,48,5.230366492,1.073298429,1176,3.078534031,33.98,-118.3,1.024
2.9375,44,4.532846715,0.98540146,811,2.959854015,33.98,-118.3,0.952
1.3479,42,3.907586207,1.059310345,2542,3.506206897,33.98,-118.29,1
1.4042,46,4.401574803,1.181102362,786,3.094488189,33.98,-118.29,1.1
1.9564,39,3.945619335,1.042296073,1332,4.024169184,33.98,-118.28,0.922
2.2411,47,3.986175115,0.889400922,782,3.603686636,33.98,-118.28,0.93
0.9337,45,4.712328767,1.139726027,1382,3.78630137,33.98,-118.28,0.923
0.9809,19,3.187725632,1.129963899,726,2.620938628,33.98,-118.28,1.214
1.223,30,4.020761246,1.100346021,1207,4.176470588,33.98,-118.29,1
1.689,31,3.800711744,0.964412811,1091,3.882562278,33.97,-118.28,1.026
1.9219,31,3.871401152,1.086372361,2063,3.959692898,33.97,-118.28,1.07
1.375,35,4.058098592,1.116197183,1978,3.482394366,33.97,-118.28,1
1.7734,43,4.523809524,1.142857143,2133,3.62755102,33.97,-118.29,1.073
3.375,46,4.6875,1.042763158,1140,3.75,33.97,-118.3,0.985
2.0673,44,5.336842105,1.014035088,1074,3.768421053,33.97,-118.3,0.998
2.6311,42,4.968421053,1.052631579,567,2.984210526,33.97,-118.3,1.241
2.1221,50,5.509708738,1.094660194,1000,2.427184466,33.97,-118.3,1.194
3.2188,52,5.281456954,1.07615894,823,2.725165563,33.97,-118.31,1.242
2.7917,47,5.436842105,1.110526316,1156,3.042105263,33.97,-118.31,1.258
3.725,52,5.65625,0.961805556,819,2.84375,33.97,-118.31,1.426
3.0917,48,4.939102564,1.006410256,819,2.625,33.97,-118.31,1.361
2.7401,41,5.412,1.144,751,3.004,33.94,-118.31,1.317
3.1346,50,5.869426752,1.038216561,892,2.840764331,33.95,-118.3,1.2
3.2708,43,5.330409357,1.046783626,1065,3.114035088,33.95,-118.31,1.31
4.0043,44,4.930379747,1.053797468,1095,3.465189873,33.95,-118.31,1.335
4.8295,44,6.058394161,1.04622871,1305,3.175182482,33.95,-118.31,1.496
3.0682,43,5.340101523,0.997461929,1132,2.873096447,33.94,-118.31,1.42
1.747,43,4.236,1.138,1266,2.532,33.96,-118.31,1.21
1.528,43,4.651515152,1.067099567,1316,2.848484848,33.96,-118.31,1.318
3.4643,46,5.26875,0.946875,870,2.71875,33.96,-118.31,1.363
4.0625,48,5.961538462,1.053254438,1020,3.017751479,33.96,-118.31,1.387
3.5208,48,6.203557312,1.160079051,1319,2.606719368,33.97,-118.29,1.342
1.4868,36,4.66576087,1.133152174,902,2.451086957,33.96,-118.29,1.132
2.8299,43,4.576309795,1.006833713,1095,2.494305239,33.96,-118.3,1.095
2.6518,39,5.296786389,1.168241966,1524,2.880907372,33.96,-118.3,1.363
1.2273,41,3.338068182,0.965909091,1241,3.525568182,33.96,-118.28,0.984
1.6156,34,4.035019455,1.093385214,1913,3.721789883,33.96,-118.28,1.021
1.6652,34,3.875524476,1.121678322,2782,3.890909091,33.97,-118.28,0.99
1.3096,31,3.994041708,1.199602781,3707,3.68123138,33.96,-118.29,1.163
3.9722,47,5.739130435,1.133152174,1161,3.154891304,33.96,-118.3,1.174
3.0625,52,6.108958838,1.113801453,1167,2.82566586,33.96,-118.31,1.274
4.4861,47,4.678466077,0.949852507,1077,3.17699115,33.96,-118.31,1.404
3.7143,47,4.831325301,0.944578313,1134,2.73253012,33.96,-118.31,1.403
1.5521,30,3.850678733,1.002262443,1966,4.447963801,33.99,-118.26,0.975
1.625,30,3.674766355,1.091588785,2028,3.790654206,33.98,-118.27,1.015
1.5109,38,4.895622896,1.087542088,1098,3.696969697,33.99,-118.28,1.04
1.8047,41,3.858823529,0.952941176,730,4.294117647,33.99,-118.27,1.018
1.575,43,3.987138264,1.003215434,1100,3.536977492,33.98,-118.28,0.975
1.3042,45,3.953379953,0.988344988,1502,3.501165501,33.98,-118.27,0.992
1.3801,39,3.61754386,1.031578947,1933,3.39122807,33.98,-118.27,0.97
2.125,44,4.294264339,1.139650873,2177,5.428927681,33.98,-118.27,0.925
1.2315,43,4.053191489,1.095744681,854,4.542553191,33.98,-118.26,0.982
1.7121,46,4.009287926,1.086687307,1120,3.46749226,33.97,-118.26,0.982
1.9556,44,4.223728814,1.044067797,1031,3.494915254,33.97,-118.26,0.963
1.55,46,4.553892216,1.053892216,1100,3.293413174,33.97,-118.26,1.006
1.5962,46,4.344,0.996,880,3.52,33.97,-118.26,0.957
1.64,45,4.224043716,1.013661202,1186,3.240437158,33.97,-118.27,0.968
1.5521,40,3.454833597,1.017432647,2464,3.904912837,33.97,-118.28,0.901
2.0754,39,4.077777778,1.092063492,2601,4.128571429,33.97,-118.27,1.014
1.6027,38,3.645290581,0.995991984,2110,4.228456914,33.97,-118.28,0.973
1.0208,38,3.345890411,1.010273973,1073,3.674657534,33.96,-118.27,0.864
2.037,42,4.497175141,1.146892655,697,3.937853107,33.96,-118.27,0.926
1.9348,37,4.053691275,1.118568233,1640,3.668903803,33.96,-118.28,0.991
1.4625,47,4.201117318,1.044692737,1168,3.262569832,33.97,-118.26,0.942
1.5303,40,4.94966443,1.16442953,1222,4.100671141,33.96,-118.26,0.953
1.5812,39,3.837920489,0.987767584,902,2.758409786,33.96,-118.26,0.94
1.5326,52,3.67679558,0.955801105,1144,3.160220994,33.97,-118.26,0.906
1.1557,34,4.165242165,1.122507123,1310,3.732193732,33.97,-118.27,0.901
0.5495,38,4.249056604,1.018867925,999,3.769811321,33.96,-118.27,0.917
1.6467,34,4.078431373,1.082352941,1083,4.247058824,33.96,-118.27,0.909
1.2091,39,4.282913165,1.00280112,1154,3.232492997,33.95,-118.27,0.979
1.6898,38,3.907042254,0.974647887,1240,3.492957746,33.95,-118.26,0.951
1.2969,44,4.398255814,1.072674419,1088,3.162790698,33.95,-118.26,0.944
1.7167,39,4.271468144,1.038781163,1256,3.479224377,33.96,-118.26,1
1.3971,37,4.642857143,1.094285714,1243,3.551428571,33.96,-118.26,0.898
1.7656,42,4.144702842,1.031007752,1581,4.085271318,33.96,-118.28,0.967
2.1437,40,3.900763359,1.026717557,2150,4.103053435,33.95,-118.28,0.948
1.615,42,4.824,1.216,1167,4.668,33.96,-118.28,1.013
1.8472,39,4.666666667,1.169312169,697,3.687830688,33.96,-118.28,0.991
1.5313,23,3.305,1.018333333,2048,3.413333333,33.96,-118.28,0.914
2.0917,35,4.28440367,1.107033639,1357,4.149847095,33.95,-118.29,0.993
1.6029,32,3.466346154,0.985576923,842,4.048076923,33.95,-118.29,0.897
1.5294,39,3.651226158,1.114441417,1463,3.986376022,33.96,-118.29,1.114
1.9655,40,4.4784689,1.108452951,2357,3.759170654,33.95,-118.29,1.023
1.9702,39,4.138686131,1.04136253,1468,3.571776156,33.95,-118.29,0.932
2.7917,43,4.765873016,1.158730159,840,3.333333333,33.94,-118.28,1.056
2.3352,34,3.457142857,0.882539683,995,3.158730159,33.94,-118.29,1.077
1.5,35,4.230612245,1.008163265,1753,3.57755102,33.95,-118.27,0.936
1.8814,43,3.866220736,0.973244147,1074,3.591973244,33.95,-118.27,0.949
1.5268,30,3.855555556,1.018518519,877,3.248148148,33.94,-118.27,0.916
1.5714,38,3.932098765,1.259259259,679,4.191358025,33.94,-118.28,0.897
1.4103,41,4.348958333,1.083333333,707,3.682291667,33.95,-118.28,0.862
1.8798,40,3.961864407,0.957627119,818,3.466101695,33.95,-118.27,1.013
2.3365,34,4.466063348,1.122171946,902,4.081447964,33.95,-118.27,0.98
2.2946,34,4.161716172,1.03960396,1027,3.389438944,33.95,-118.27,0.888
2.3056,29,4.903726708,1.090062112,1056,3.279503106,33.95,-118.27,0.985
1.0375,35,5.146520147,1.194139194,1086,3.978021978,33.95,-118.25,0.898
2.25,45,4.556962025,0.919831224,850,3.58649789,33.94,-118.26,0.934
1.6389,44,4.438596491,0.947368421,1296,3.248120301,33.95,-118.26,0.967
1.5147,44,4.701587302,1.044444444,999,3.171428571,33.95,-118.26,0.946
1.6887,44,4.465587045,1.072874494,760,3.076923077,33.94,-118.26,0.996
1.6333,37,3.67032967,0.989010989,1092,4,33.94,-118.25,0.945
1.65,41,3.881748072,1.053984576,1408,3.619537275,33.94,-118.26,0.942
1.5872,38,4.610526316,1.115789474,1080,3.789473684,33.94,-118.27,0.898
2,44,4.760479042,1.083832335,716,4.28742515,33.94,-118.26,0.903
1.4917,35,3.84729064,0.992610837,1587,3.908866995,33.93,-118.26,0.932
2.6458,41,4.710743802,1.115702479,466,3.851239669,33.93,-118.27,0.913
2.0789,34,4.216374269,0.964912281,661,3.865497076,33.94,-118.27,0.924
1.6645,37,5.466292135,1.241573034,842,4.730337079,33.94,-118.27,0.949
1.8191,36,4.227665706,1.063400576,1247,3.593659942,33.93,-118.27,0.927
1.5256,36,4.897777778,1.097777778,702,3.12,33.93,-118.26,0.954
1.1326,42,4.890784983,1.006825939,775,2.645051195,33.93,-118.26,1.048
2.5,42,4.977272727,1.113636364,526,3.984848485,33.93,-118.25,1.102
1.7986,40,4.219607843,0.956862745,705,2.764705882,33.92,-118.26,0.989
1.7262,36,4.521604938,1.067901235,1147,3.540123457,33.92,-118.27,0.888
1.6625,43,3.85,1.011764706,1182,3.476470588,33.94,-118.27,0.887
1.449,30,4.872928177,1.096685083,1406,3.883977901,33.94,-118.27,0.931
1.1468,39,4.123015873,1.113095238,1901,3.771825397,33.94,-118.27,0.969
1.4329,21,3.057761733,1.003610108,1283,4.631768953,33.93,-118.28,0.941
1.1051,32,3.901129944,1.059322034,1268,3.581920904,33.94,-118.28,0.942
0.8952,9,4,1.140350877,438,3.842105263,33.94,-118.28,0.813
3.0788,44,4.594366197,0.952112676,1197,3.371830986,33.94,-118.28,1
2.5179,42,4.424242424,1.072261072,1503,3.503496503,33.93,-118.28,0.974
3.3836,43,5.741477273,1.076704545,1051,2.985795455,33.93,-118.29,1.299
2.5398,47,5.416413374,1.027355623,1003,3.048632219,33.94,-118.29,1.057
2.0313,41,4.14159292,1.137168142,913,4.039823009,33.93,-118.28,1.226
2.875,40,4.468822171,1.064665127,1616,3.732101617,33.92,-118.29,1.202
2.2778,41,5.333333333,1.178571429,605,3.601190476,33.93,-118.29,1.281
1.2098,38,4.410638298,1.063829787,1657,3.525531915,33.93,-118.27,0.884
1.5114,39,4.599277978,1.018050542,975,3.519855596,33.92,-118.28,0.904
2.2969,43,3.405063291,0.936708861,295,3.734177215,33.93,-118.28,0.906
3.5833,45,4.408333333,0.933333333,448,3.733333333,33.93,-118.28,0.906
0.4999,52,2.6,0.733333333,74,1.644444444,33.93,-118.28,0.906
2.3333,44,4.689102564,1,940,3.012820513,33.94,-118.25,0.998
1.1434,43,3.332335329,1.131736527,1305,3.907185629,33.94,-118.25,0.913
0.8527,43,3.432900433,1.017316017,736,3.186147186,33.94,-118.25,0.904
0.6831,37,3.904831625,0.982430454,2865,4.194729136,33.95,-118.23,0.875
1.35,40,4.171328671,0.979020979,1210,4.230769231,33.95,-118.24,0.895
1.4792,37,4.414965986,1,653,4.442176871,33.95,-118.24,0.975
1.25,36,4.568047337,1.071005917,1938,3.822485207,33.95,-118.24,0.974
0.9708,21,4.064516129,1.103225806,1167,3.764516129,33.95,-118.24,1.076
1.5427,28,4.487394958,1.207983193,1799,3.779411765,33.95,-118.25,0.957
1.6513,37,4.5,1.275510204,390,3.979591837,33.95,-118.24,0.902
1.1384,25,3.472727273,0.909090909,801,3.640909091,33.95,-118.25,1
0.9889,40,3.611111111,1,1068,3.955555556,33.93,-118.25,0.875
0.9298,36,3.676161919,1.100449775,2664,3.994002999,33.93,-118.25,1
1.1346,42,3.592105263,1.021929825,899,3.942982456,33.93,-118.25,0.854
2,37,3.729613734,1.034334764,1040,4.463519313,33.94,-118.24,0.842
2.0769,34,5.527777778,1.25,673,4.673611111,33.94,-118.24,0.883
1.5132,37,4.141129032,1.040322581,824,3.322580645,33.93,-118.24,0.863
1.0625,32,3.557077626,0.917808219,861,3.931506849,33.93,-118.24,0.898
0.9705,42,3.8,1.06,411,4.11,33.94,-118.24,0.9
1.7212,39,4.58490566,1.030188679,1211,4.569811321,33.94,-118.24,0.955
2.0187,39,4.876068376,1.102564103,1313,5.611111111,33.94,-118.23,0.901
2.1607,35,4.144486692,1.015209125,1339,5.091254753,33.94,-118.23,0.976
2.3333,36,3.675496689,1.016556291,1417,4.69205298,33.94,-118.23,0.921
1.2679,30,4.607843137,1.034313725,1071,5.25,33.94,-118.24,0.92
1.3,36,4.245762712,1.042372881,487,4.127118644,33.93,-118.23,0.87
0.8478,39,3.859813084,0.994392523,2015,3.76635514,33.93,-118.23,1.049
0.8984,32,4.201581028,1.114624506,992,3.920948617,33.93,-118.24,0.887
8.2816,29,6.715625,1.054166667,2184,2.275,34.12,-118.39,5.00001
15.0001,32,8.00286944,1.080344333,1567,2.2482066,34.11,-118.4,5.00001
12.3767,27,7.737037037,1.122222222,654,2.422222222,34.12,-118.42,5.00001
12.7296,27,7.99260355,1.065088757,3511,2.596893491,34.11,-118.43,5.00001
7.9835,27,8.187817259,1.015228426,497,2.52284264,34.09,-118.43,5.00001
9.7449,20,7.095962938,1.070152217,3731,2.469225678,34.12,-118.45,5.00001
15.0001,36,9.368263473,1.173652695,862,2.580838323,34.09,-118.44,5.00001
15.0001,46,8.365591398,0.967741935,238,2.559139785,34.08,-118.43,5.00001
7.1576,52,10.34482759,1.213793103,384,2.648275862,34.08,-118.45,5.00001
11.8442,31,8.385678392,1.057788945,2092,2.628140704,34.1,-118.45,5.00001
7.8426,35,6.708677686,1.084710744,1065,2.200413223,34.08,-118.46,5.00001
11.1978,32,7.27034358,1.03164557,2768,2.502712477,34.1,-118.47,5.00001
13.2935,27,7.607142857,1.012672811,2336,2.69124424,34.11,-118.49,5.00001
10.7937,29,7.471786834,1.217868339,1500,2.351097179,34.07,-118.48,5.00001
8.5153,40,6.407265774,0.92543021,1564,2.990439771,34.07,-118.48,5.00001
12.8665,37,7.457564576,1.012915129,1318,2.431734317,34.07,-118.48,5.00001
15.0001,42,9.229032258,1.161290323,829,2.674193548,34.06,-118.49,5.00001
13.5728,36,8.321022727,1.039772727,1054,2.994318182,34.07,-118.49,5.00001
13.947,29,8.494816211,1.052780396,2919,2.751178134,34.11,-118.51,5.00001
15,39,9.29375,1.01875,414,2.5875,34.05,-118.5,5.00001
8.1888,37,7.235138705,1.100396301,1925,2.542932629,34.09,-118.53,5.00001
4.825,45,5.832797428,1.045016077,709,2.279742765,34.05,-118.52,5.00001
6.5147,47,5.838235294,0.926470588,819,2.408823529,34.04,-118.52,5.00001
11.2866,14,7.27189781,1.041970803,2926,2.669708029,34.09,-118.57,5.00001
8.565,33,6.442965779,1.038022814,2540,2.414448669,34.05,-118.54,5.00001
8.8619,41,6.123966942,0.987603306,617,2.549586777,34.04,-118.55,5.00001
8.2934,34,7.006688963,1.147157191,662,2.214046823,34.03,-118.56,5.00001
7.3031,24,7.175384615,1.073846154,761,2.341538462,34.06,-118.56,5.00001
11.4233,21,7.13878327,0.998098859,1493,2.838403042,34.06,-118.54,5.00001
6.0307,35,5.263921114,1.077726218,3646,2.114849188,34.03,-118.55,5.00001
10.8082,42,7.410447761,0.970149254,368,2.746268657,34.04,-118.52,5.00001
13.6842,43,8.46484375,0.9921875,761,2.97265625,34.04,-118.52,5.00001
9.1078,45,6.555555556,1.011494253,735,2.816091954,34.04,-118.53,5.00001
7.0318,40,6.541353383,1.147368421,1551,2.332330827,34.03,-118.53,5.00001
15.0001,36,7.549090909,0.985454545,1461,2.656363636,34.05,-118.5,5.00001
7.9096,39,6.348780488,1.112195122,928,2.263414634,33.99,-118.55,5.00001
10.1882,38,7.40188383,1.08477237,1660,2.605965463,34.04,-118.51,5.00001
7.6447,45,7.432748538,1.111111111,419,2.450292398,34.06,-118.47,5.00001
9.4664,45,7.593984962,1.085213033,916,2.295739348,34.06,-118.47,5.00001
9.5221,48,7.021317829,1.023255814,1282,2.484496124,34.05,-118.48,5.00001
15.0001,42,8.5625,0.964285714,632,2.821428571,34.05,-118.49,5.00001
4.801,26,3.981234867,1.082929782,2937,1.777845036,34.06,-118.47,5.00001
4.2554,20,3.778085992,1.062413315,2202,1.52704577,34.06,-118.46,5.00001
3.5909,25,4.055806938,1.084464555,1229,1.853695324,34.05,-118.47,5.00001
3.7721,25,4.008849558,1.131760079,1719,1.690265487,34.05,-118.46,3.375
4.6197,21,3.701932859,1.019328586,1489,1.514750763,34.05,-118.46,3.875
4.7009,22,4.652096343,1.064228368,2048,1.826940232,34.05,-118.47,5.00001
4.175,27,4.574844075,1.073804574,1725,1.793139293,34.05,-118.47,5.00001
6.7496,36,5.411616162,1.095959596,751,1.896464646,34.05,-118.48,5.00001
7.0285,45,6.440191388,1.023923445,415,1.985645933,34.05,-118.49,5.00001
15.0001,46,9.203947368,0.973684211,410,2.697368421,34.08,-118.42,5.00001
10.3467,34,7.296127563,1.10022779,949,2.161731207,34.07,-118.43,5.00001
7.7382,38,5.482293423,1.10623946,1251,2.109612142,34.07,-118.43,5.00001
7.1674,26,5.307807808,1.123123123,1322,1.984984985,34.07,-118.44,5.00001
8.9565,35,6.665540541,1.121621622,1257,4.246621622,34.07,-118.44,5.00001
5.5,28,4.509803922,1.106113033,1763,2.033448674,34.06,-118.44,5.00001
2.0511,21,3.258928571,1.174107143,965,4.308035714,34.07,-118.44,3.5
2.2857,14,2.441314554,1.370892019,282,1.323943662,34.06,-118.44,5.00001
1.3125,13,3.42172524,1.159744409,3806,3.039936102,34.07,-118.45,3.5
1.583,19,3.148148148,1.045484081,3751,2.437296946,34.07,-118.45,3.5
2.2444,20,2.977011494,1.117595049,2667,2.358090186,34.06,-118.45,5
7.0674,46,5.761061947,0.951327434,482,2.132743363,34.06,-118.46,5.00001
6.7703,43,6.16953317,1.12039312,808,1.985257985,34.07,-118.46,5.00001
14.2867,49,7.603773585,0.946540881,850,2.672955975,34.07,-118.46,5.00001
9.2225,42,6.193236715,1.111111111,913,2.20531401,34.07,-118.46,5.00001
3.2545,9,3.51862069,1.168965517,2609,1.799310345,34.06,-118.44,5.00001
4.4674,18,4.613899614,1.150579151,1886,1.82046332,34.05,-118.44,5.00001
4.7109,32,4.508393285,1.043165468,798,1.913669065,34.05,-118.44,5
5.7097,15,4.357142857,1.064935065,2269,1.841720779,34.05,-118.44,3.167
7.2675,11,6.876889849,1.384449244,911,1.967602592,34.06,-118.43,5.00001
5.3777,41,5.479400749,1,601,2.25093633,34.06,-118.43,5.00001
5.2555,22,4.825198638,1.217934166,1581,1.794551646,34.05,-118.43,5.00001
6.2389,13,5.988847584,1.3866171,1649,2.043370508,34.06,-118.44,5.00001
