ID,SALARY,START_YEAR,GENDER,REGION,T-LEVEL
122404,117835,2001,m,NA,T4
122405,112396,2000,f,EMEA,T4
122406,113556,2001,f,NA,T4
122407,138479,1999,m,NA,T4
122408,86076,2002,f,APJ,T4
122409,103993,1994,f,APJ,T4
122410,88788,1994,f,EMEA,T4
122411,113124,2001,m,EMEA,T4
122412,127207,1991,f,NA,T4
122413,129198,2000,f,APJ,T4
122414,110070,1994,f,APJ,T4
122415,93646,1997,f,APJ,T4
122416,103401,2000,m,APJ,T4
122417,122176,1995,f,EMEA,T4
122418,117708,1993,f,APJ,T4
122419,140998,1997,m,APJ,T4
122420,96634,1994,m,NA,T4
122421,100406,1991,m,APJ,T4
122422,114280,1989,m,EMEA,T4
122423,94005,2003,f,APJ,T4
122424,105483,1989,f,EMEA,T4
122425,116036,1999,m,NA,T4
122426,104680,2003,m,NA,T4
122427,110878,1994,m,NA,T4
122428,112044,1994,f,EMEA,T4
122429,131021,2004,m,NA,T4
122430,102046,1995,f,APJ,T4
122431,124728,1996,m,NA,T4
122432,105519,1997,f,EMEA,T4
122433,111274,1997,m,APJ,T4
122434,99774,1996,f,EMEA,T4
122435,118766,2000,m,EMEA,T4
122436,84598,1999,f,APJ,T4
122437,116492,2000,m,NA,T4
122438,108963,1999,m,EMEA,T4
122439,99465,1994,m,EMEA,T4
122440,85102,1998,m,APJ,T4
122441,123168,2004,f,EMEA,T4
122442,120821,1994,f,APJ,T4
122443,127093,2000,f,EMEA,T4
122444,116139,2000,f,NA,T4
122445,105912,1998,m,APJ,T4
122446,118526,2001,f,APJ,T4
122447,111864,2002,m,EMEA,T4
122448,121839,1997,m,APJ,T4
122449,116194,1997,f,EMEA,T4
122450,93577,1996,f,EMEA,T4
122451,136181,1998,m,EMEA,T4
122452,97864,2005,m,EMEA,T4
122453,138182,1998,m,EMEA,T4
122454,117949,1999,m,NA,T4
122455,117787,2003,f,EMEA,T4
122456,126621,1995,m,EMEA,T4
122457,140155,1993,m,APJ,T4
122458,106907,2006,m,NA,T4
122459,101308,2000,m,EMEA,T4
122460,125699,2002,m,APJ,T4
122461,94735,1998,f,NA,T4
122462,128822,2004,m,NA,T4
122463,114901,1995,m,EMEA,T4
122464,133761,2003,f,APJ,T4
122465,123024,1991,f,APJ,T4
122466,92736,2002,f,EMEA,T4
122467,136046,1997,f,NA,T4
122468,113192,1997,m,NA,T4
122469,90976,1993,f,APJ,T4
122470,106431,1997,m,APJ,T4
122471,130229,1991,m,EMEA,T4
122472,103407,1991,f,NA,T4
122473,101788,2001,f,APJ,T4
122474,91531,2004,m,NA,T4
122475,100105,1993,m,EMEA,T4
122476,82718,1992,f,APJ,T4
122477,123814,1999,m,EMEA,T4
122478,120543,1998,f,EMEA,T4
122479,127346,1993,f,NA,T4
122480,115951,1996,m,EMEA,T4
122481,118841,1992,f,APJ,T4
122482,134078,2006,m,EMEA,T4
122483,135011,1991,m,NA,T4
122484,101604,1997,f,EMEA,T4
122485,135856,1999,f,EMEA,T4
122486,114912,1991,m,APJ,T4
122487,119112,2004,f,APJ,T4
122488,100579,1999,f,NA,T4
122489,94444,1993,m,EMEA,T4
122490,113731,1998,f,APJ,T4
122491,106631,1998,f,NA,T4
122492,129357,2001,m,NA,T4
122493,95093,1992,f,NA,T4
122494,106601,1999,m,EMEA,T4
122495,128608,1994,f,EMEA,T4
122496,116469,2002,f,NA,T4
122497,111994,2001,f,APJ,T4
122498,124475,1999,m,APJ,T4
122499,97449,2004,m,NA,T4
122500,111542,2000,f,APJ,T4
122501,130762,1993,m,APJ,T4
122502,111618,2001,f,APJ,T4
122503,89307,1993,m,NA,T4
122504,114401,2001,m,NA,T4
122505,128578,1997,f,NA,T4
122506,89495,1991,f,APJ,T4
122507,118809,2000,m,EMEA,T4
122508,120881,1997,f,NA,T4
122509,116935,1997,f,NA,T4
122510,100129,1999,f,NA,T4
122511,106478,1994,m,EMEA,T4
122512,97882,1995,f,NA,T4
122513,120935,1997,m,NA,T4
122514,95575,2003,m,APJ,T4
122515,125464,1992,f,EMEA,T4
122516,119239,1996,m,EMEA,T4
122517,105796,1998,m,APJ,T4
122518,84376,1998,m,NA,T4
122519,85590,1989,f,APJ,T4
122520,90185,2001,f,EMEA,T4
122521,133552,1997,f,NA,T4
122522,125593,1995,f,EMEA,T4
122523,109274,2006,f,APJ,T4
122524,98338,1998,f,APJ,T4
122525,122527,1998,m,EMEA,T4
122526,106063,1994,m,EMEA,T4
122527,129362,1997,f,NA,T4
122528,93156,2001,f,NA,T4
122529,117432,1999,f,EMEA,T4
122530,129961,1997,m,NA,T4
122531,128362,1998,m,NA,T4
122532,118792,1996,m,NA,T4
122533,97424,1998,f,NA,T4
122534,102138,1999,f,APJ,T4
122535,128869,1993,m,APJ,T4
122536,122102,2001,f,EMEA,T4
122537,91778,2002,m,EMEA,T4
122538,118090,1997,m,NA,T4
122539,125101,2003,m,APJ,T4
122540,96681,1996,f,APJ,T4
122541,93997,1997,f,NA,T4
122542,111271,1998,f,NA,T4
122543,120762,2001,f,APJ,T4
122544,120132,2001,m,APJ,T4
122545,106819,2001,m,APJ,T4
122546,125833,1995,f,NA,T4
122547,120988,2003,m,APJ,T4
122548,129863,2001,m,NA,T4
122549,113977,1999,f,EMEA,T4
122550,119183,1996,m,EMEA,T4
122551,117915,1999,f,EMEA,T4
122552,111601,1994,f,NA,T4
122553,104530,1995,f,APJ,T4
122554,124350,1998,m,NA,T4
122555,109442,2001,m,NA,T4
122556,110013,1997,f,EMEA,T4
122557,110626,1999,f,NA,T4
122558,118449,1990,m,EMEA,T4
122559,113974,1995,m,APJ,T4
122560,111307,1998,m,APJ,T4
122561,102111,2000,f,EMEA,T4
122562,101172,1997,m,EMEA,T4
122563,118777,2002,f,EMEA,T4
122564,85884,1994,f,APJ,T4
122565,117921,1998,m,EMEA,T4
122566,112395,1992,f,EMEA,T4
122567,129892,2001,m,NA,T4
122568,117703,2002,f,NA,T4
122569,104821,2001,m,NA,T4
122570,105307,1996,m,NA,T4
122571,120308,2004,f,APJ,T4
122572,125292,1997,f,EMEA,T4
122573,112705,2004,m,EMEA,T4
122574,102225,1998,m,APJ,T4
122575,100047,2007,m,NA,T4
122576,129939,1996,f,EMEA,T4
122577,115122,2000,f,EMEA,T4
122578,103700,2000,m,EMEA,T4
122579,104660,1994,f,EMEA,T4
122580,116503,1992,m,NA,T4
122581,106334,2001,m,NA,T4
122582,108477,2000,m,APJ,T4
122583,113004,1990,m,NA,T4
122584,123184,1998,f,NA,T4
122585,94618,2000,f,NA,T4
122586,127878,1996,f,NA,T4
122587,114392,1994,f,APJ,T4
122588,104419,1999,f,NA,T4
122589,133232,1992,f,EMEA,T4
122590,97210,2000,m,APJ,T4
122591,118846,1996,f,NA,T4
122592,113978,2006,f,APJ,T4
122593,111703,1993,m,EMEA,T4
122594,107255,1994,m,EMEA,T4
122595,103709,1997,f,NA,T4
122596,112918,1998,m,NA,T4
122597,115326,2000,m,APJ,T4
122598,120152,1996,f,APJ,T4
122599,104519,2003,f,NA,T4
122600,123914,2003,f,APJ,T4
122601,116228,1998,f,NA,T4
122602,90221,1990,m,APJ,T4
122603,119086,1996,f,NA,T4
122604,90075,1999,m,APJ,T4
122605,108517,1994,m,EMEA,T4
122606,119532,2004,f,EMEA,T4
122607,97167,1996,f,NA,T4
122608,108381,1992,f,EMEA,T4
122609,93219,1991,f,EMEA,T4
122610,125857,1997,f,EMEA,T4
122611,94777,2006,f,APJ,T4
122612,114446,1996,m,APJ,T4
122613,120947,1996,f,NA,T4
122614,105711,2001,f,NA,T4
122615,124660,1998,f,NA,T4
122616,122329,1993,f,EMEA,T4
122617,114296,2002,f,NA,T4
122618,88071,1998,f,APJ,T4
122619,100027,2004,m,NA,T4
122620,106388,1997,f,APJ,T4
122621,111530,1993,m,NA,T4
122622,105470,1992,m,EMEA,T4
122623,136468,1997,m,EMEA,T4
122624,108182,1996,m,NA,T4
122625,106293,2000,f,NA,T4
122626,132936,2006,m,EMEA,T4
122627,108519,2000,f,NA,T4
122628,91692,1997,m,NA,T4
122629,114561,1991,m,APJ,T4
122630,114547,1996,m,APJ,T4
122631,110664,1992,m,NA,T4
122632,134828,1996,f,APJ,T4
122633,96564,1999,m,NA,T4
122634,136612,1997,m,APJ,T4
122635,101514,1996,f,NA,T4
122636,112552,1993,m,EMEA,T4
122637,122826,2004,f,EMEA,T4
122638,119042,1992,m,EMEA,T4
122639,98981,1998,f,EMEA,T4
122640,119307,2002,f,EMEA,T4
122641,107965,1999,m,EMEA,T4
122642,97714,1996,f,EMEA,T4
122643,89691,1994,m,APJ,T4
122644,109134,2006,f,NA,T4
122645,103430,2000,f,EMEA,T4
122646,93357,1998,f,APJ,T4
122647,127418,2003,m,APJ,T4
122648,92262,2000,f,EMEA,T4
122649,115812,2000,f,APJ,T4
122650,92632,1996,f,APJ,T4
122651,88694,2002,m,EMEA,T4
122652,98067,1989,m,NA,T4
122653,93708,1997,f,EMEA,T4
122654,132716,1997,m,NA,T4
122655,123346,1995,f,NA,T4
122656,113364,1996,f,EMEA,T4
122657,92448,1998,f,NA,T4
122658,125931,1995,m,NA,T4
122659,132474,2002,m,APJ,T4
122660,107001,1994,f,APJ,T4
122661,112941,1997,m,APJ,T4
122662,85088,1999,f,EMEA,T4
122663,120214,1995,f,NA,T4
122664,107743,1998,m,APJ,T4
122665,122908,2002,f,NA,T4
122666,113882,1993,m,APJ,T4
122667,92786,1999,f,APJ,T4
122668,101973,1998,m,NA,T4
122669,126638,1999,m,EMEA,T4
122670,125319,1995,m,APJ,T4
122671,108248,1997,m,EMEA,T4
122672,94881,1995,f,NA,T4
122673,113660,1998,m,APJ,T4
122674,118121,1995,f,NA,T4
122675,96978,1999,f,EMEA,T4
122676,129781,2001,f,APJ,T4
122677,115715,1991,m,EMEA,T4
122678,111906,2000,m,EMEA,T4
122679,104432,2006,f,NA,T4
122680,121141,2002,m,EMEA,T4
122681,96223,1996,m,NA,T4
122682,121794,1995,f,APJ,T4
122683,97213,2004,m,EMEA,T4
122684,106115,1994,f,APJ,T4
122685,127581,1993,m,EMEA,T4
122686,139870,1995,f,NA,T4
122687,94496,1996,f,NA,T4
122688,124403,1996,f,EMEA,T4
122689,119950,1996,f,APJ,T4
122690,116216,1995,m,EMEA,T4
122691,96300,1994,m,APJ,T4
122692,101926,1997,m,NA,T4
122693,133983,1995,m,EMEA,T4
122694,107135,1997,f,NA,T4
122695,90612,1994,m,EMEA,T4
122696,130439,2002,m,NA,T4
122697,91166,1992,m,NA,T4
122698,99695,2001,m,EMEA,T4
122699,94092,1996,f,NA,T4
122700,106156,1993,f,APJ,T4
122701,121287,1995,m,EMEA,T4
122702,116242,1993,m,NA,T4
122703,111719,1998,m,APJ,T4
122704,130372,1999,f,APJ,T4
122705,135755,2000,f,APJ,T4
122706,113972,1999,m,APJ,T4
122707,100174,1994,m,NA,T4
122708,120812,2005,f,APJ,T4
122709,100567,2005,f,NA,T4
122710,128805,1997,m,APJ,T4
122711,122641,1998,f,NA,T4
122712,100454,1998,f,APJ,T4
122713,97023,1991,m,NA,T4
122714,134174,2003,f,APJ,T4
122715,111170,1999,m,NA,T4
122716,117911,1994,m,APJ,T4
122717,109452,1992,f,APJ,T4
122718,132075,1994,m,NA,T4
122719,90476,2000,m,APJ,T4
122720,96906,1990,m,APJ,T4
122721,100056,2000,f,APJ,T4
122722,92314,2001,m,NA,T4
122723,86558,1992,f,NA,T4
122724,105896,2001,m,NA,T4
122725,124143,1990,f,EMEA,T4
122726,137155,2007,f,NA,T4
122727,127082,1999,f,APJ,T4
122728,131938,1994,f,APJ,T4
122729,98119,1995,m,APJ,T4
122730,110877,1998,m,APJ,T4
122731,113739,2001,m,NA,T4
122732,92840,1994,f,APJ,T4
122733,128356,2003,m,APJ,T4
122734,89541,2002,m,NA,T4
122735,100470,1996,m,NA,T4
122736,136920,1997,f,APJ,T4
122737,129891,1996,f,APJ,T4
122738,127228,2002,m,EMEA,T4
122739,115465,1997,m,EMEA,T4
122740,109383,1993,f,APJ,T4
122741,131083,1997,m,APJ,T4
122742,115168,1994,f,EMEA,T4
122743,92115,1996,m,APJ,T4
122744,93736,1992,f,APJ,T4
122745,93067,2004,m,APJ,T4
122746,99442,1995,m,APJ,T4
122747,113489,1990,m,EMEA,T4
122748,125444,2001,m,NA,T4
122749,104111,1989,f,APJ,T4
122750,102116,1991,f,EMEA,T4
122751,100346,1997,m,APJ,T4
122752,102083,2004,f,APJ,T4
122753,111554,1999,m,APJ,T4
122754,108725,1998,f,NA,T4
122755,95482,1999,f,EMEA,T4
122756,108677,1990,f,NA,T4
122757,114146,2004,f,EMEA,T4
122758,125118,1998,f,NA,T4
122759,115889,2002,f,NA,T4
122760,90202,2000,m,EMEA,T4
122761,130112,1995,m,NA,T4
122762,81343,1997,f,NA,T4
122763,96058,1992,f,APJ,T4
122764,106367,1996,f,APJ,T4
122765,129011,1993,f,EMEA,T4
122766,116168,1996,f,NA,T4
122767,95573,1994,m,APJ,T4
122768,110744,2003,m,EMEA,T4
122769,129533,1995,m,EMEA,T4
122770,107512,1996,m,APJ,T4
122771,113376,2005,f,EMEA,T4
122772,116682,2001,f,NA,T4
122773,121311,2000,f,EMEA,T4
122774,102898,1996,f,APJ,T4
122775,100630,2002,m,APJ,T4
122776,104617,1998,f,NA,T4
122777,108938,1997,f,NA,T4
122778,101846,1998,f,NA,T4
122779,106850,1998,f,APJ,T4
122780,128214,2004,f,EMEA,T4
122781,117593,2002,f,NA,T4
122782,123823,1992,m,EMEA,T4
122783,100409,2000,f,EMEA,T4
122784,121122,1996,m,APJ,T4
122785,111585,2001,f,APJ,T4
122786,85022,1998,m,EMEA,T4
122787,108997,2003,f,EMEA,T4
122788,117137,1990,f,EMEA,T4
122789,107697,1994,m,EMEA,T4
122790,91926,1998,m,APJ,T4
122791,120958,2000,f,EMEA,T4
122792,96739,2005,m,EMEA,T4
122793,118600,2005,m,APJ,T4
122794,107362,2003,f,EMEA,T4
122795,122405,1999,m,EMEA,T4
122796,90038,2004,m,APJ,T4
122797,107587,2000,m,APJ,T4
122798,113693,1995,m,APJ,T4
122799,97088,1997,m,NA,T4
122800,111777,1997,f,APJ,T4
122801,136221,1994,f,EMEA,T4
122802,107374,2005,m,APJ,T4
122803,84130,1995,f,NA,T4
122804,114136,2006,m,NA,T4
122805,91139,2006,f,NA,T4
122806,115988,1997,m,APJ,T4
122807,91562,2003,m,EMEA,T4
122808,122152,2002,m,APJ,T4
122809,113502,2005,m,NA,T4
122810,107700,2004,m,NA,T4
122811,116451,2005,f,NA,T4
122812,88348,1999,f,EMEA,T4
122813,97490,2000,m,APJ,T4
122814,128143,1992,m,APJ,T4
122815,99891,1991,f,NA,T4
122816,99990,1998,f,APJ,T4
122817,105199,1989,f,NA,T4
122818,112217,1992,f,NA,T4
122819,135832,1996,f,APJ,T4
122820,105151,1994,f,EMEA,T4
122821,107683,1995,f,APJ,T4
122822,112500,2000,f,NA,T4
122823,101113,1995,f,EMEA,T4
122824,102588,1997,f,NA,T4
122825,100348,1994,m,NA,T4
122826,96173,2002,f,EMEA,T4
122827,105332,1997,m,APJ,T4
122828,103701,1991,m,NA,T4
122829,102367,1999,m,EMEA,T4
122830,108741,1998,m,EMEA,T4
122831,112044,1992,f,NA,T4
122832,103307,2003,f,EMEA,T4
122833,110606,2001,f,NA,T4
122834,134265,2000,f,APJ,T4
122835,113402,2000,f,NA,T4
122836,105641,1998,m,APJ,T4
122837,104622,2001,m,NA,T4
122838,117899,1991,f,APJ,T4
122839,120359,1995,f,APJ,T4
122840,93615,1994,f,NA,T4
122841,134618,1996,f,NA,T4
122842,107162,2000,f,NA,T4
122843,130090,2002,f,EMEA,T4
122844,110381,1996,f,NA,T4
122845,102640,2006,m,NA,T4
122846,93444,1997,m,EMEA,T4
122847,127155,2001,f,NA,T4
122848,116182,2000,f,NA,T4
122849,106345,1998,m,NA,T4
122850,113712,1995,f,APJ,T4
122851,106435,1994,f,EMEA,T4
122852,101590,1992,f,NA,T4
122853,107010,2005,f,EMEA,T4
122854,104503,1994,f,EMEA,T4
122855,104811,2003,m,NA,T4
122856,114010,1997,m,APJ,T4
122857,110993,1994,m,APJ,T4
122858,110676,1997,f,APJ,T4
122859,111849,1998,m,NA,T4
122860,120553,1994,m,APJ,T4
122861,87731,2004,f,EMEA,T4
122862,100375,1999,m,EMEA,T4
122863,103678,2002,f,APJ,T4
122864,106066,2005,m,NA,T4
122865,109189,1989,m,NA,T4
122866,113744,1997,f,APJ,T4
122867,110452,2002,m,APJ,T4
122868,132040,2003,f,EMEA,T4
122869,112786,1998,f,APJ,T4
122870,118962,1998,m,EMEA,T4
122871,108047,1999,m,APJ,T4
122872,121531,1998,f,EMEA,T4
122873,137652,2000,m,NA,T4
122874,92316,1999,m,APJ,T4
122875,90949,1995,m,APJ,T4
122876,109305,1997,m,NA,T4
122877,99566,2000,m,EMEA,T4
122878,101837,2000,f,APJ,T4
122879,113800,2002,f,EMEA,T4
122880,126138,2001,m,EMEA,T4
122881,116709,1995,f,APJ,T4
122882,108540,1992,f,APJ,T4
122883,117420,1990,f,NA,T4
122884,99571,1996,m,EMEA,T4
122885,91647,1995,f,NA,T4
122886,104926,1990,f,EMEA,T4
122887,102899,2004,f,NA,T4
122888,116611,1993,m,NA,T4
122889,111981,1999,m,APJ,T4
122890,114836,2001,f,NA,T4
122891,106318,1994,m,NA,T4
122892,123966,1995,m,APJ,T4
122893,127303,1995,m,EMEA,T4
122894,117098,1999,m,APJ,T4
122895,123412,2003,f,EMEA,T4
122896,108077,1998,m,NA,T4
122897,99529,1995,f,NA,T4
122898,108910,1995,f,EMEA,T4
122899,118816,1999,m,EMEA,T4
122900,97962,2005,m,EMEA,T4
122901,102114,1994,f,EMEA,T4
122902,115684,2001,f,EMEA,T4
122903,94198,1997,m,NA,T4
122904,101972,1994,m,EMEA,T4
122905,140969,2001,f,NA,T4
122906,104137,2001,f,EMEA,T4
122907,117318,1998,f,APJ,T4
122908,124001,1996,m,APJ,T4
122909,108056,1995,f,NA,T4
122910,106066,1993,f,NA,T4
122911,84558,2005,f,NA,T4
122912,111215,2002,f,EMEA,T4
122913,111349,2000,m,APJ,T4
122914,117890,1995,m,EMEA,T4
122915,136360,1993,m,NA,T4
122916,105883,2005,m,NA,T4
122917,117683,2002,f,APJ,T4
122918,104741,1989,m,APJ,T4
122919,105471,1995,m,APJ,T4
122920,94741,1999,m,EMEA,T4
122921,129835,1997,m,EMEA,T4
122922,132349,1995,m,APJ,T4
122923,139880,1997,m,EMEA,T4
122924,121802,1996,m,EMEA,T4
122925,92840,2001,f,APJ,T4
122926,126271,2005,m,EMEA,T4
122927,128743,1997,m,APJ,T4
122928,109325,1996,f,EMEA,T4
122929,90639,1995,m,EMEA,T4
122930,96161,1996,m,EMEA,T4
122931,98222,2000,f,APJ,T4
122932,100652,1996,m,NA,T4
122933,125602,1994,f,APJ,T4
122934,101363,2006,m,APJ,T4
122935,105436,1997,m,EMEA,T4
122936,108290,2000,f,EMEA,T4
122937,89218,1998,f,EMEA,T4
122938,91112,1994,m,NA,T4
122939,102720,1996,f,APJ,T4
122940,116693,2005,m,EMEA,T4
122941,134048,2000,f,NA,T4
122942,107791,1999,f,EMEA,T4
122943,117247,1996,m,NA,T4
122944,106527,2001,f,NA,T4
122945,131508,1999,f,EMEA,T4
122946,94324,1998,f,APJ,T4
122947,87999,1998,f,EMEA,T4
122948,125210,1998,m,APJ,T4
122949,99816,2000,m,APJ,T4
122950,81300,1997,f,EMEA,T4
122951,103511,2003,m,NA,T4
122952,130242,1994,m,EMEA,T4
122953,97030,1997,m,NA,T4
122954,108702,1993,f,EMEA,T4
122955,134369,1994,f,NA,T4
122956,85807,1994,f,NA,T4
122957,123469,1999,m,NA,T4
122958,114723,1997,f,NA,T4
122959,105660,1993,f,EMEA,T4
122960,116460,1997,m,NA,T4
122961,130667,1991,f,NA,T4
122962,121834,1994,f,NA,T4
122963,113695,2000,f,APJ,T4
122964,96566,2004,m,NA,T4
122965,99940,2005,f,NA,T4
122966,116400,1989,m,EMEA,T4
122967,108197,1997,m,EMEA,T4
122968,99599,1999,f,EMEA,T4
122969,111899,2000,m,APJ,T4
122970,121310,2005,f,APJ,T4
122971,104387,1993,m,NA,T4
122972,91416,1990,f,APJ,T4
122973,113242,1998,f,APJ,T4
122974,112396,1995,m,APJ,T4
122975,125915,2001,f,APJ,T4
122976,115924,1994,m,APJ,T4
122977,124407,1993,f,NA,T4
122978,108769,1997,m,EMEA,T4
122979,95562,1998,m,APJ,T4
122980,96062,2000,f,APJ,T4
122981,95625,1998,m,NA,T4
122982,91916,2004,f,APJ,T4
122983,119179,1999,m,NA,T4
122984,81165,1997,f,EMEA,T4
122985,130459,1996,m,APJ,T4
122986,119793,2003,f,APJ,T4
122987,118647,1997,m,NA,T4
122988,103740,1998,m,EMEA,T4
122989,106889,2003,f,EMEA,T4
122990,126673,1998,m,NA,T4
122991,122151,1992,f,EMEA,T4
122992,109868,1996,m,NA,T4
122993,97672,1997,m,APJ,T4
122994,98718,1993,m,APJ,T4
122995,105172,2003,m,APJ,T4
122996,101871,1995,m,APJ,T4
122997,117551,1992,f,NA,T4
122998,128459,1995,m,NA,T4
122999,118580,1997,f,EMEA,T4
123000,119224,2003,m,APJ,T4
123001,109741,1999,f,APJ,T4
123002,139245,1992,f,APJ,T4
123003,108623,1996,f,EMEA,T4
123004,115771,1991,f,NA,T4
123005,94986,1996,m,APJ,T4
123006,111072,2002,f,APJ,T4
123007,112394,1996,f,APJ,T4
123008,115832,1997,m,EMEA,T4
123009,127432,1995,f,APJ,T4
123010,131104,1997,m,EMEA,T4
123011,120882,1996,m,NA,T4
123012,99914,2005,m,APJ,T4
123013,103215,1999,f,APJ,T4
123014,88360,1989,m,NA,T4
123015,94904,1993,f,APJ,T4
123016,113749,2003,m,APJ,T4
123017,109784,1999,m,EMEA,T4
123018,123228,1993,m,APJ,T4
123019,113215,1998,f,APJ,T4
123020,130700,1998,m,NA,T4
123021,93020,1994,m,NA,T4
123022,103673,1995,f,EMEA,T4
123023,108172,1993,m,EMEA,T4
123024,109527,1996,m,NA,T4
123025,108645,2000,m,APJ,T4
123026,112280,2001,f,APJ,T4
123027,88075,1997,m,EMEA,T4
123028,124806,1994,f,NA,T4
123029,110908,1996,m,APJ,T4
123030,138715,1997,f,EMEA,T4
123031,123309,1998,m,EMEA,T4
123032,97507,2004,f,APJ,T4
123033,127872,1994,m,NA,T4
123034,118558,1996,m,EMEA,T4
123035,101170,1999,f,APJ,T4
123036,133960,2005,f,EMEA,T4
123037,133171,2003,m,NA,T4
123038,98140,2000,m,NA,T4
123039,119186,2003,m,APJ,T4
123040,100929,1999,f,EMEA,T4
123041,101922,1997,m,APJ,T4
123042,95479,1995,f,APJ,T4
123043,105838,2001,f,APJ,T4
123044,99885,2002,f,EMEA,T4
123045,113815,1995,f,NA,T4
123046,90305,1999,f,APJ,T4
123047,128199,1996,m,APJ,T4
123048,123866,1995,m,NA,T4
123049,95022,2002,f,APJ,T4
123050,102665,1996,f,NA,T4
123051,99698,2002,m,APJ,T4
123052,98664,2000,m,EMEA,T4
123053,116062,1996,f,NA,T4
123054,113391,1999,m,NA,T4
123055,119106,2000,f,EMEA,T4
123056,100947,2000,m,NA,T4
123057,114733,1999,f,EMEA,T4
123058,125455,1991,f,APJ,T4
123059,104966,2001,m,APJ,T4
123060,88625,2002,f,EMEA,T4
123061,95389,1995,m,EMEA,T4
123062,119001,1997,f,NA,T4
123063,111656,1998,f,APJ,T4
123064,99780,2006,m,EMEA,T4
123065,96641,1991,m,NA,T4
123066,124909,1997,m,APJ,T4
123067,93400,1996,f,NA,T4
123068,98865,1994,m,APJ,T4
123069,134206,2000,m,APJ,T4
123070,107532,1999,f,APJ,T4
123071,116952,1993,m,NA,T4
123072,108628,1992,m,NA,T4
123073,111096,1994,m,NA,T4
123074,95019,1999,m,APJ,T4
123075,111078,2002,f,NA,T4
123076,119927,2004,m,EMEA,T4
123077,126317,2002,m,NA,T4
123078,84245,1997,m,APJ,T4
123079,108875,1996,f,EMEA,T4
123080,118995,2001,m,EMEA,T4
123081,110014,1997,f,NA,T4
123082,110614,2000,f,EMEA,T4
123083,130382,1999,m,APJ,T4
123084,109753,2002,f,APJ,T4
123085,111175,1996,f,APJ,T4
123086,111561,1992,m,APJ,T4
123087,114028,2004,f,NA,T4
123088,108912,1998,f,APJ,T4
123089,117356,2004,m,NA,T4
123090,115138,1998,f,NA,T4
123091,130825,1998,m,NA,T4
123092,111131,1998,m,APJ,T4
123093,127323,2002,f,NA,T4
123094,110238,1999,f,APJ,T4
123095,118061,2000,f,NA,T4
123096,129229,1991,f,APJ,T4
123097,116545,2000,m,EMEA,T4
123098,88063,1996,f,NA,T4
123099,101069,1996,f,NA,T4
123100,106266,1998,f,EMEA,T4
123101,92429,2001,m,NA,T4
123102,97635,1996,f,APJ,T4
123103,90457,2002,f,NA,T4
123104,101283,1990,f,APJ,T4
123105,86555,2004,m,NA,T4
123106,108846,2001,m,EMEA,T4
123107,125407,2001,m,NA,T4
123108,128533,2000,m,NA,T4
123109,105982,2002,f,APJ,T4
123110,130037,1997,f,NA,T4
123111,116794,1996,f,EMEA,T4
123112,122695,2003,f,APJ,T4
123113,103188,1988,f,NA,T4
123114,112917,2000,m,EMEA,T4
123115,118706,1994,f,APJ,T4
123116,113722,2005,m,NA,T4
123117,83477,2001,m,NA,T4
123118,109140,1996,f,APJ,T4
123119,105211,1996,f,APJ,T4
123120,104017,1991,f,APJ,T4
123121,137743,1991,f,APJ,T4
123122,112188,2001,f,NA,T4
123123,118672,1988,m,EMEA,T4
123124,93273,1988,f,APJ,T4
123125,120733,2000,f,EMEA,T4
123126,100697,2003,m,APJ,T4
123127,122939,1997,f,EMEA,T4
123128,107031,1995,m,NA,T4
123129,114950,1994,m,APJ,T4
123130,101492,2001,f,NA,T4
123131,99400,2000,m,APJ,T4
123132,137246,1992,m,NA,T4
123133,128907,1993,f,EMEA,T4
123134,112579,1993,f,NA,T4
123135,108987,1993,m,APJ,T4
123136,96231,2004,f,NA,T4
123137,114959,1993,f,NA,T4
123138,120579,1990,f,EMEA,T4
123139,105661,1992,f,APJ,T4
123140,96375,2000,m,EMEA,T4
123141,117304,1997,f,EMEA,T4
123142,80548,2003,f,NA,T4
123143,107046,1996,m,NA,T4
123144,92299,1997,m,EMEA,T4
123145,115345,1991,f,EMEA,T4
123146,132175,2001,f,APJ,T4
123147,104905,2000,m,APJ,T4
123148,115481,2005,m,EMEA,T4
123149,114042,1992,m,NA,T4
123150,129945,1990,f,NA,T4
123151,117436,1999,f,EMEA,T4
123152,85705,1995,f,EMEA,T4
123153,104726,2004,m,EMEA,T4
123154,114701,1991,f,APJ,T4
123155,120039,1993,f,APJ,T4
123156,88204,1995,m,APJ,T4
123157,87235,2001,m,NA,T4
123158,125839,2000,f,APJ,T4
123159,119520,1999,m,NA,T4
123160,108405,1998,m,APJ,T4
123161,104835,2000,f,EMEA,T4
123162,98580,2006,m,APJ,T4
123163,103047,1994,f,NA,T4
123164,100752,1999,m,EMEA,T4
123165,89038,1995,m,APJ,T4
123166,96530,2003,f,NA,T4
123167,113941,1995,m,APJ,T4
123168,96539,2003,f,NA,T4
123169,106568,1995,m,NA,T4
123170,111275,1993,f,APJ,T4
123171,119695,2000,m,APJ,T4
123172,100650,1998,m,NA,T4
123173,112806,1999,f,APJ,T4
123174,108509,1997,m,EMEA,T4
123175,109398,2003,m,NA,T4
123176,114529,2002,m,NA,T4
123177,124775,1996,m,NA,T4
123178,92545,2002,m,NA,T4
123179,80836,1995,f,APJ,T4
123180,92924,2006,f,EMEA,T4
