Product Name,Product Line,Product Category,City,Country,Region,Date,Manager,Quantity sold,Sales Revenue,Gross Margin,Discount,Customer Satisfaction,Number of Issues reported,Comments,Gross Margin Ratio,CountryLongitude,CountryLatitude,CityLongitude,CityLatitude
Fancy fabric,Jackets,Jackets & Coats,Singapore,Singapore,Asia,2021-12-19,Vicky Zin,200,522,290,32.7,0.83,22,Customer service,0.56,103.82,1.36,103.85,1.29
Boatwear,Jackets,Jackets & Coats,Singapore,Singapore,Asia,2021-10-25,Vicky Zin,1350,5142,2354,224.98,0.93,20,Item not as described,0.46,103.82,1.36,103.85,1.29
Outdoor,Jackets,Jackets & Coats,Singapore,Singapore,Asia,2021-12-04,Vicky Zin,200,338,58,21.2,0.83,12,Customer service,0.17,103.82,1.36,103.85,1.29
Shirts,Leather,Other,Nairobi,Kenya,Africa,2021-10-18,Anne Coke,100,245,44,32.7,0.84,17,Other / unknown,0.18,37.82,0.58,36.81,-1.28
Shirts,Leather,Other,Shanghai,China,Asia,2021-10-04,Coe Li,150,392,70,19.6,0.87,13,Price too high / competition,0.18,103.86,36.63,121.47,31.26
"Hats,gloves,scarves",Accessories,Other,Alexandria,Egypt,Africa,2019-10-18,Gabriel Walton,400,1780,1003,237.3,0.86,22,Other / unknown,0.56,29.88,26.5,29.91,31.21
Hair accessories,Accessories,Other,Alexandria,Egypt,Africa,2019-10-14,Gabriel Walton,1100,4962,2268,529.2,0.87,21,Customer service,0.46,29.88,26.5,29.91,31.21
Shirts,Leather,Other,Rome,Italy,Europe,2021-12-31,Don Wilson,300,1026,235,16.44,0.91,17,Item defect / bad quality,0.23,12.16,43.53,12.5,41.9
Shirts,Leather,Other,Melbourne,Australia,Oceania,2021-12-27,Ed Young,100,196,163,8.61,0.93,25,Customer service,0.83,134.36,-25.59,144.97,-37.82
Jackets,Leather,Other,Sydney,Australia,Oceania,2021-11-14,Ed Young,100,196,55,11.07,0.89,17,Behaviour of personnel,0.28,134.36,-25.59,151.21,-33.87
Shirts,Leather,Other,Sydney,Australia,Oceania,2021-11-08,Ed Young,250,849,194,31.86,0.86,11,Customer service,0.23,134.36,-25.59,151.21,-33.87
Lounge wear,Accessories,Other,Alexandria,Egypt,Africa,2019-11-26,Gabriel Walton,250,839,370,55.9,0.95,22,Behaviour of personnel,0.44,29.88,26.5,29.91,31.21
Jewelry,Accessories,Other,Alexandria,Egypt,Africa,2019-12-15,Gabriel Walton,250,710,310,66.29,0.91,14,Item not as described,0.44,29.88,26.5,29.91,31.21
"Belts,bags,wallets",Accessories,Other,Alexandria,Egypt,Africa,2019-10-10,Gabriel Walton,850,2077,752,166.14,0.94,18,Item not as described,0.36,29.88,26.5,29.91,31.21
Full length,City Skirts,Bottomwear,Alexandria,Egypt,Africa,2019-10-31,Gabriel Walton,900,3935,2402,262.35,0.83,13,Other / unknown,0.61,29.88,26.5,29.91,31.21
Shirts,Leather,Other,Cairo,Egypt,Africa,2021-12-02,Gabriel Walton,150,531,122,49.56,0.84,12,Other / unknown,0.23,29.88,26.5,31.25,30.05
Long lounge pants,City Trousers,Bottomwear,Alexandria,Egypt,Africa,2019-11-15,Gabriel Walton,850,3627,2204,338.52,0.87,14,Price too high / competition,0.61,29.88,26.5,29.91,31.21
Shirts,Leather,Other,Rio de Janeiro,Brasil,South America,2021-10-23,Gary Dumin,50,98,82,701.9,0.87,16,Price too high / competition,0.84,-53.07,-10.77,-43.19,-22.98
Shirts,Leather,Other,Austin,USA,North America,2021-11-26,James Frank,200,708,107.52,156.47,0.95,21,Customer service,0.15,-98.99,39.5,-97.74,30.27
Shirts,Leather,Other,Dallas,USA,North America,2021-12-23,James Frank,200,708,94.78,184.08,0.81,22,Other / unknown,0.13,-98.99,39.5,-96.8,32.78
Jackets,Leather,Other,Dallas,USA,North America,2021-10-05,James Frank,50,164,21.21,53.3,0.86,12,Item defect / bad quality,0.13,-98.99,39.5,-96.8,32.78
Shirts,Leather,Other,Houston,USA,North America,2021-11-25,James Frank,150,435,28.94,90.48,0.92,24,Other / unknown,0.07,-98.99,39.5,-95.37,29.76
Shirts,Leather,Other,Liverpool,United Kingdom,Europe,2021-10-04,John Minker,150,392,70,17.15,0.89,25,Customer service,0.18,-2.52,53.93,-2.98,53.41
Pants,Leather,Other,London,United Kingdom,Europe,2021-12-30,John Minker,100,126,8,7.92,0.95,13,Item not as described,0.06,-2.52,53.93,-0.13,51.51
Jackets,Leather,Other,Lisbon,Portugal,Europe,2021-12-07,Julie Jones,100,237,66,564.2,0.84,18,Item defect / bad quality,0.28,-7.97,39.68,-9.15,38.73
Shirts,Leather,Other,Lisbon,Portugal,Europe,2021-12-08,Julie Jones,300,1026,234,43.84,0.83,18,Item not as described,0.23,-7.97,39.68,-9.15,38.73
Shirts,Leather,Other,Delhi,India,Asia,2021-10-17,Kiran Raj,200,522,50,26.16,0.87,21,Customer service,0.1,79.41,23.36,77.22,28.64
Pants,Leather,Other,Mumbai,India,Asia,2021-10-26,Kiran Raj,100,104,7,4.55,0.82,17,Customer service,0.07,79.41,23.36,72.83,18.93
Shirts,Leather,Other,Lima,Peru,South America,2021-12-26,Larry Hill,100,196,35,197.89,0.87,25,Price too high / competition,0.18,-74.37,-9.15,-77.03,-12.06
Shirts,Leather,Other,Los Angeles,USA,North America,2021-12-28,Lia Armand,50,164,124.75,32.8,0.81,23,Other / unknown,0.76,-98.99,39.5,-118.25,34.05
Shirts,Leather,Other,Washington,USA,North America,2021-11-01,Lia Armand,100,327,47.87,65.4,0.9,18,Other / unknown,0.15,-98.99,39.5,-77.03,38.89
Pants,Leather,Other,New York,USA,North America,2021-11-14,Lia Armand,50,87,5.94,17.4,0.92,24,Item not as described,0.07,-98.99,39.5,-74.01,40.71
Shirts,Leather,Other,Brussels,Belgium,Europe,2021-10-07,Lois Wood,50,98,18,104.7,0.85,19,Item defect / bad quality,0.18,4.66,50.64,4.35,50.85
Jackets,Leather,Other,Zurich,Switzerland,Europe,2021-10-04,Maria Price,50,98,28,15.9,0.93,13,Item not as described,0.29,8.24,46.8,8.54,47.38
Shirts,Leather,Other,Zurich,Switzerland,Europe,2021-11-22,Maria Price,150,425,97,63.1,0.92,14,Price too high / competition,0.23,8.24,46.8,8.54,47.38
Shirts,Leather,Other,Seoul,South Korea,Asia,2021-10-31,Marie Mann,250,849,195,42.48,0.81,23,Price too high / competition,0.23,127.86,36.44,127.02,37.52
Jackets,Leather,Other,Tunis,Tunisia,Africa,2021-12-29,Marry Williams,50,123,34,16.4,0.91,22,Item not as described,0.28,9.6,34.18,10.16,36.81
Shirts,Leather,Other,Tunis,Tunisia,Africa,2021-11-24,Marry Williams,150,531,121,49.56,0.9,18,Price too high / competition,0.23,9.6,34.18,10.16,36.81
Shirts,Leather,Other,Dakar,Senegal,Africa,2021-10-16,Marry Williams,50,123,22,14.76,0.9,14,Item defect / bad quality,0.18,-14.5,14.36,-17.45,14.7
Shirts,Leather,Other,Berlin,Germany,Europe,2021-12-20,Mary Smith,150,474,85,380.52,0.86,24,Item not as described,0.18,10.38,51.09,13.38,52.52
Shirts,Leather,Other,Frankfurt,Germany,Europe,2021-10-20,Mary Smith,150,474,84,66.9,0.89,13,Item defect / bad quality,0.18,10.38,51.09,8.68,50.11
Bermudas,City Trousers,Bottomwear,Alexandria,Egypt,Africa,2019-11-19,Gabriel Walton,500,2053,1075,218.96,0.81,12,Item defect / bad quality,0.52,29.88,26.5,29.91,31.21
Pants,Leather,Other,Mexico City,Mexico,North America,2021-10-05,Nelly Wood,50,52,4,151.69,0.86,17,Behaviour of personnel,0.08,-102.52,23.94,-99.13,19.43
Shirts,Leather,Other,Caracas,Venezuela,South America,2021-10-14,Nina Smith,100,196,35,13.86,0.85,11,Other / unknown,0.18,-66.22,7.17,-66.85,10.5
Sweater dresses,Dresses,Tops,Alexandria,Egypt,Africa,2019-11-30,Gabriel Walton,600,1756,891,234.1,0.83,22,Item not as described,0.51,29.88,26.5,29.91,31.21
Shirts,Leather,Other,Durban,South Africa,Africa,2021-10-25,Sarah Am,100,245,44,29.43,0.81,20,Price too high / competition,0.18,25.16,-29.02,31.04,-29.86
Pants,Leather,Other,Johannesburg,South Africa,Africa,2021-10-27,Sarah Am,50,65,4,7.83,0.9,12,Behaviour of personnel,0.06,25.16,-29.02,28.04,-26.2
Shirts,Leather,Other,Singapore,Singapore,Asia,2021-12-29,Vicky Zin,100,196,35,8.61,0.87,25,Item not as described,0.18,103.82,1.36,103.85,1.29
Evening wear,Dresses,Tops,Alexandria,Egypt,Africa,2019-10-16,Gabriel Walton,10350,27300,13423,2184,0.89,13,Customer service,0.49,29.88,26.5,29.91,31.21
Outdoor,Jackets,Jackets & Coats,Alexandria,Egypt,Africa,2019-10-01,Gabriel Walton,950,4277,2388,342.18,0.93,19,Item defect / bad quality,0.56,29.88,26.5,29.91,31.21
Boatwear,Jackets,Jackets & Coats,Alexandria,Egypt,Africa,2019-12-07,Gabriel Walton,250,615,283,65.52,0.84,11,Item not as described,0.46,29.88,26.5,29.91,31.21
Night wear,Outerwear,Jackets & Coats,Rome,Italy,Europe,2021-12-14,Don Wilson,150,410,106,22.61,0.82,22,Item not as described,0.26,12.16,43.53,12.5,41.9
"Hats,gloves,scarves",Outerwear,Jackets & Coats,Rome,Italy,Europe,2021-10-31,Don Wilson,100,32,55,158.9,0.92,21,Price too high / competition,1.72,12.16,43.53,12.5,41.9
Day wear,Outerwear,Jackets & Coats,Melbourne,Australia,Oceania,2021-12-22,Ed Young,900,1557,139,68.18,0.82,18,Other / unknown,0.09,134.36,-25.59,144.97,-37.82
Night wear,Outerwear,Jackets & Coats,Melbourne,Australia,Oceania,2021-10-27,Ed Young,100,104,64,5.85,0.94,11,Behaviour of personnel,0.62,134.36,-25.59,144.97,-37.82
Pants,Leather,Other,Alexandria,Egypt,Africa,2019-10-26,Gabriel Walton,150,548,312,43.8,0.83,18,Customer service,0.57,29.88,26.5,29.91,31.21
Shirts,Leather,Other,Alexandria,Egypt,Africa,2019-10-04,Gabriel Walton,100,343,180,27.42,0.81,18,Behaviour of personnel,0.52,29.88,26.5,29.91,31.21
Night wear,Outerwear,Jackets & Coats,Alexandria,Egypt,Africa,2019-12-24,Gabriel Walton,150,481,177,44.87,0.89,22,Customer service,0.37,29.88,26.5,29.91,31.21
Dry wear,Overcoats,Jackets & Coats,Alexandria,Egypt,Africa,2019-11-05,Gabriel Walton,900,4040,2305,269.3,0.85,12,Item defect / bad quality,0.57,29.88,26.5,29.91,31.21
Wet wear,Overcoats,Jackets & Coats,Alexandria,Egypt,Africa,2019-12-31,Gabriel Walton,1500,6548,3497,523.86,0.91,16,Price too high / competition,0.53,29.88,26.5,29.91,31.21
Short sleeve,Shirts,Tops,Alexandria,Egypt,Africa,2019-12-22,Gabriel Walton,8700,30372,17070,4049.6,0.82,23,Item not as described,0.56,29.88,26.5,29.91,31.21
2 Pocket shirts,Shirts,Tops,Alexandria,Egypt,Africa,2019-11-25,Gabriel Walton,900,4055,2167,432.48,0.91,23,Item defect / bad quality,0.53,29.88,26.5,29.91,31.21
Long sleeve,Shirts,Tops,Alexandria,Egypt,Africa,2019-12-04,Gabriel Walton,8600,25696,12253,3083.58,0.86,14,Price too high / competition,0.48,29.88,26.5,29.91,31.21
Soft fabric,Sweaters,Sweaters,Alexandria,Egypt,Africa,2019-12-07,Gabriel Walton,450,1641,853,153.16,0.81,25,Item not as described,0.52,29.88,26.5,29.91,31.21
Night wear,Outerwear,Jackets & Coats,Cairo,Egypt,Africa,2021-12-13,Gabriel Walton,100,212,55,16.98,0.87,14,Price too high / competition,0.26,29.88,26.5,31.25,30.05
Day wear,Outerwear,Jackets & Coats,Rio de Janeiro,Brasil,South America,2021-12-26,Gary Dumin,450,779,70,8.4,0.9,15,Other / unknown,0.09,-53.07,-10.77,-43.19,-22.98
Night wear,Outerwear,Jackets & Coats,Rio de Janeiro,Brasil,South America,2021-12-18,Gary Dumin,50,52,32,144.32,0.86,13,Customer service,0.62,-53.07,-10.77,-43.19,-22.98
Day wear,Outerwear,Jackets & Coats,Miami,USA,North America,2021-12-31,James Frank,50,588,227.25,26.01,0.83,14,Customer service,0.39,-98.99,39.5,-80.24,25.73
Day wear,Outerwear,Jackets & Coats,Houston,USA,North America,2021-12-19,James Frank,150,2408.25,781.88,57.46,0.91,23,Item defect / bad quality,0.32,-98.99,39.5,-95.37,29.76
"Hats,gloves,scarves",Outerwear,Jackets & Coats,Houston,USA,North America,2021-12-14,James Frank,100,173,20.93,47.23,0.84,12,Item defect / bad quality,0.12,-98.99,39.5,-95.37,29.76
Night wear,Outerwear,Jackets & Coats,Miami,USA,North America,2021-11-17,James Frank,100,371,36.32,115.75,0.93,11,Price too high / competition,0.1,-98.99,39.5,-80.24,25.73
Night wear,Outerwear,Jackets & Coats,Houston,USA,North America,2021-10-23,James Frank,50,142,9.65,35.07,0.86,14,Item defect / bad quality,0.07,-98.99,39.5,-95.37,29.76
Night wear,Outerwear,Jackets & Coats,Austin,USA,North America,2021-11-30,James Frank,100,283,49.04,88.3,0.93,21,Other / unknown,0.17,-98.99,39.5,-97.74,30.27
Turtleneck,Sweaters,Sweaters,Alexandria,Egypt,Africa,2019-11-24,Gabriel Walton,1450,7738,3955,825.36,0.82,22,Item defect / bad quality,0.51,29.88,26.5,29.91,31.21
Cardigan,Sweaters,Sweaters,Alexandria,Egypt,Africa,2019-10-03,Gabriel Walton,650,1184,28,78.95,0.81,13,Behaviour of personnel,0.02,29.88,26.5,29.91,31.21
Sweats,Sweat-T-Shirts,Sweaters,Alexandria,Egypt,Africa,2019-10-25,Gabriel Walton,650,2674,1553,249.55,0.82,19,Item not as described,0.58,29.88,26.5,29.91,31.21
T-Shirts,Sweat-T-Shirts,Sweaters,Alexandria,Egypt,Africa,2019-10-26,Gabriel Walton,17700,64854,35224,5188.32,0.85,18,Price too high / competition,0.54,29.88,26.5,29.91,31.21
Jeans,Trousers,Bottomwear,Alexandria,Egypt,Africa,2019-10-29,Gabriel Walton,1500,6716,3456,805.86,0.85,13,Other / unknown,0.51,29.88,26.5,29.91,31.21
Day wear,Outerwear,Jackets & Coats,Liverpool,United Kingdom,Europe,2021-10-29,John Minker,450,716,33,35.84,0.86,24,Customer service,0.05,-2.52,53.93,-2.98,53.41
Night wear,Outerwear,Jackets & Coats,London,United Kingdom,Europe,2021-11-20,John Minker,250,567,137,135.59,0.83,11,Price too high / competition,0.24,-2.52,53.93,-0.13,51.51
"Hats,gloves,scarves",Outerwear,Jackets & Coats,Delhi,India,Asia,2021-11-30,Kiran Raj,150,208,39,9.1,0.89,15,Price too high / competition,0.19,79.41,23.36,77.22,28.64
Day wear,Outerwear,Jackets & Coats,Delhi,India,Asia,2021-10-09,Kiran Raj,200,312,33,9.75,0.84,21,Price too high / competition,0.11,79.41,23.36,77.22,28.64
Night wear,Outerwear,Jackets & Coats,Delhi,India,Asia,2021-11-07,Kiran Raj,100,170,20,8.48,0.88,24,Behaviour of personnel,0.12,79.41,23.36,77.22,28.64
Night wear,Outerwear,Jackets & Coats,Mumbai,India,Asia,2021-12-18,Kiran Raj,200,470,113,23.52,0.92,12,Behaviour of personnel,0.24,79.41,23.36,72.83,18.93
Day wear,Outerwear,Jackets & Coats,Lima,Peru,South America,2021-10-30,Larry Hill,250,358,17,848.4,0.81,20,Customer service,0.05,-74.37,-9.15,-77.03,-12.06
Day wear,Outerwear,Jackets & Coats,Los Angeles,USA,North America,2021-11-13,Lia Armand,750,1149,432.75,194.7,0.81,12,Behaviour of personnel,0.38,-98.99,39.5,-118.25,34.05
Day wear,Outerwear,Jackets & Coats,Washington,USA,North America,2021-12-19,Lia Armand,350,4363.5,1508.25,107.46,0.86,18,Item not as described,0.35,-98.99,39.5,-77.03,38.89
"Hats,gloves,scarves",Outerwear,Jackets & Coats,Chicago,USA,North America,2021-12-31,Lia Armand,100,173,28.99,29.41,0.92,14,Behaviour of personnel,0.17,-98.99,39.5,-87.63,41.88
Night wear,Outerwear,Jackets & Coats,Chicago,USA,North America,2021-12-30,Lia Armand,50,142,5.61,21.3,0.9,18,Behaviour of personnel,0.04,-98.99,39.5,-87.63,41.88
Day wear,Outerwear,Jackets & Coats,Chicago,USA,North America,2021-11-04,Lia Armand,350,255.75,7.5,97.56,0.82,23,Item defect / bad quality,0.03,-98.99,39.5,-87.63,41.88
Night wear,Outerwear,Jackets & Coats,New York,USA,North America,2021-11-24,Lia Armand,150,391,81.33,62.56,0.93,21,Item defect / bad quality,0.21,-98.99,39.5,-74.01,40.71
Night wear,Outerwear,Jackets & Coats,Los Angeles,USA,North America,2021-10-22,Lia Armand,50,87,44.39,15.66,0.92,14,Item defect / bad quality,0.51,-98.99,39.5,-118.25,34.05
Day wear,Outerwear,Jackets & Coats,Brussels,Belgium,Europe,2021-10-12,Lois Wood,400,623,47,1080.32,0.92,20,Other / unknown,0.08,4.66,50.64,4.35,50.85
Night wear,Outerwear,Jackets & Coats,Seoul,South Korea,Asia,2021-10-30,Marie Mann,150,339,88,16.96,0.94,12,Customer service,0.26,127.86,36.44,127.02,37.52
Day wear,Outerwear,Jackets & Coats,Dakar,Senegal,Africa,2021-12-02,Marry Williams,450,779,59,62.28,0.86,13,Customer service,0.08,-14.5,14.36,-17.45,14.7
Day wear,Outerwear,Jackets & Coats,Berlin,Germany,Europe,2021-11-02,Mary Smith,550,865,40,57.28,0.83,22,Other / unknown,0.05,10.38,51.09,13.38,52.52
"Hats,gloves,scarves",Outerwear,Jackets & Coats,Osaka,Japan,Asia,2021-11-05,Gavin Boje,150,208,41,10.4,0.95,18,Other / unknown,0.2,137.99,36.65,137.24,35.92
Night wear,Outerwear,Jackets & Coats,Osaka,Japan,Asia,2021-12-31,Mayumi Mai,100,170,8,5.3,0.81,12,Item not as described,0.05,137.99,36.65,137.24,35.92
Day wear,Outerwear,Jackets & Coats,Osaka,Japan,Asia,2021-12-31,Mayumi Mai,450,651,14,20.35,0.92,20,Behaviour of personnel,0.02,137.99,36.65,137.24,35.92
"Hats,gloves,scarves",Accessories,Other,Alexandria,Egypt,Africa,2019-09-27,Gabriel Walton,2800,7600,3882,810.72,0.88,18,Item defect / bad quality,0.51,29.88,26.5,29.91,31.21
Lounge wear,Accessories,Other,Alexandria,Egypt,Africa,2019-09-15,Gabriel Walton,500,1615,801,215.3,0.81,12,Customer service,0.5,29.88,26.5,29.91,31.21
Hair accessories,Accessories,Other,Alexandria,Egypt,Africa,2019-08-08,Gabriel Walton,450,1153,404,138.42,0.91,16,Behaviour of personnel,0.35,29.88,26.5,29.91,31.21
"Belts,bags,wallets",Accessories,Other,Alexandria,Egypt,Africa,2019-08-31,Gabriel Walton,3800,7858,2458,942.93,0.92,16,Price too high / competition,0.31,29.88,26.5,29.91,31.21
Jewelry,Accessories,Other,Alexandria,Egypt,Africa,2019-07-03,Gabriel Walton,7100,17889,5543,2146.68,0.82,23,Price too high / competition,0.31,29.88,26.5,29.91,31.21
Night wear,Outerwear,Jackets & Coats,Mexico City,Mexico,North America,2021-10-23,Anne Coke,100,235,57,21.2,0.92,24,Customer service,0.24,-102.52,23.94,-99.13,19.43
Night wear,Outerwear,Jackets & Coats,Bangkok,Thailand,Asia,2021-12-10,Nina Smith,150,445,102,16.68,0.86,22,Other / unknown,0.23,101.02,15.13,100.5,13.75
Day wear,Outerwear,Jackets & Coats,Bangkok,Thailand,Asia,2021-11-18,Rita San,100,104,23,3.25,0.95,21,Item defect / bad quality,0.22,101.02,15.13,100.5,13.75
Mini city,City Skirts,Bottomwear,Alexandria,Egypt,Africa,2019-07-28,Gabriel Walton,50,55,4,7.3,0.81,14,Customer service,0.07,29.88,26.5,29.91,31.21
Bermudas,City Trousers,Bottomwear,Alexandria,Egypt,Africa,2019-08-22,Gabriel Walton,300,1094,493,116.72,0.95,14,Other / unknown,0.45,29.88,26.5,29.91,31.21
Long lounge pants,City Trousers,Bottomwear,Alexandria,Egypt,Africa,2019-09-20,Gabriel Walton,800,824,213,54.95,0.89,21,Item not as described,0.26,29.88,26.5,29.91,31.21
Night wear,Outerwear,Jackets & Coats,Pretoria,South Africa,Africa,2021-10-24,Sarah Am,100,278,64,29.68,0.82,16,Customer service,0.23,25.16,-29.02,28.19,-25.75
Day wear,Outerwear,Jackets & Coats,Pretoria,South Africa,Africa,2021-10-08,Sarah Am,50,65,14,6.96,0.92,14,Behaviour of personnel,0.22,25.16,-29.02,28.19,-25.75
"Hats,gloves,scarves",Outerwear,Jackets & Coats,Cape Town,South Africa,Africa,2021-11-16,Sarah Am,100,130,26,10.38,0.82,21,Item defect / bad quality,0.2,25.16,-29.02,18.42,-33.92
Night wear,Outerwear,Jackets & Coats,Cape Town,South Africa,Africa,2021-10-20,Sarah Am,50,106,5,14.2,0.93,17,Item defect / bad quality,0.05,25.16,-29.02,18.42,-33.92
Day wear,Outerwear,Jackets & Coats,Durban,South Africa,Africa,2021-10-07,Sarah Am,300,448,21,35.82,0.95,14,Price too high / competition,0.05,25.16,-29.02,31.04,-29.86
Day wear,Outerwear,Jackets & Coats,Cape Town,South Africa,Africa,2021-11-17,Sarah Am,300,407,9,32.52,0.94,11,Item not as described,0.02,25.16,-29.02,18.42,-33.92
Night wear,Outerwear,Jackets & Coats,Johannesburg,South Africa,Africa,2021-12-27,Sarah Am,150,294,71,19.55,0.82,24,Item not as described,0.24,25.16,-29.02,28.04,-26.2
Day wear,Outerwear,Jackets & Coats,Copenhagen,Denmark,Europe,2021-10-31,Susan Karman,50,52,12,5264.9,0.86,20,Item defect / bad quality,0.23,9.33,56.27,12.57,55.68
Night wear,Outerwear,Jackets & Coats,Copenhagen,Denmark,Europe,2021-10-17,Susan Karman,100,223,51,257.31,0.84,14,Item defect / bad quality,0.23,9.33,56.27,12.57,55.68
Day wear,Outerwear,Jackets & Coats,Singapore,Singapore,Asia,2021-12-25,Vicky Zin,750,1246,94,70.11,0.9,17,Other / unknown,0.08,103.82,1.36,103.85,1.29
Evening wear,Dresses,Tops,Alexandria,Egypt,Africa,2019-07-27,Gabriel Walton,1300,3481,1763,232.05,0.81,16,Behaviour of personnel,0.51,29.88,26.5,29.91,31.21
Sweater dresses,Dresses,Tops,Alexandria,Egypt,Africa,2019-07-04,Gabriel Walton,150,465,234,43.4,0.92,13,Price too high / competition,0.5,29.88,26.5,29.91,31.21
Casual dresses,Dresses,Tops,Alexandria,Egypt,Africa,2019-08-19,Gabriel Walton,1300,3148,1298,419.7,0.85,12,Item defect / bad quality,0.41,29.88,26.5,29.91,31.21
Skirts,Dresses,Tops,Alexandria,Egypt,Africa,2019-09-02,Gabriel Walton,150,246,77,19.62,0.82,18,Behaviour of personnel,0.31,29.88,26.5,29.91,31.21
Dry wear,Overcoats,Jackets & Coats,Rome,Italy,Europe,2021-12-04,Don Wilson,300,629,109,31.26,0.9,17,Behaviour of personnel,0.17,12.16,43.53,12.5,41.9
Wet wear,Overcoats,Jackets & Coats,Rome,Italy,Europe,2021-12-18,Don Wilson,300,820,81,394.4,0.84,19,Other / unknown,0.1,12.16,43.53,12.5,41.9
Dry wear,Overcoats,Jackets & Coats,Milan,Italy,Europe,2021-11-12,Don Wilson,100,158,7,6.55,0.93,23,Other / unknown,0.04,12.16,43.53,9.18,45.47
Wet wear,Overcoats,Jackets & Coats,Melbourne,Australia,Oceania,2021-12-13,Ed Young,150,340,37,12.72,0.84,17,Behaviour of personnel,0.11,134.36,-25.59,144.97,-37.82
Dry wear,Overcoats,Jackets & Coats,Sydney,Australia,Oceania,2021-10-29,Ed Young,200,443,4,16.62,0.86,17,Customer service,0.01,134.36,-25.59,151.21,-33.87
Wet wear,Overcoats,Jackets & Coats,Sydney,Australia,Oceania,2021-11-30,Ed Young,100,131,1,5.74,0.83,20,Customer service,0.01,134.36,-25.59,151.21,-33.87
Dry wear,Overcoats,Jackets & Coats,Melbourne,Australia,Oceania,2021-10-31,Ed Young,250,508,44,25.44,0.81,14,Price too high / competition,0.09,134.36,-25.59,144.97,-37.82
Outdoor,Jackets,Jackets & Coats,Alexandria,Egypt,Africa,2019-07-29,Gabriel Walton,650,1996,983,159.66,0.82,23,Other / unknown,0.49,29.88,26.5,29.91,31.21
Fancy fabric,Jackets,Jackets & Coats,Alexandria,Egypt,Africa,2019-07-06,Gabriel Walton,150,294,87,27.44,0.87,13,Customer service,0.3,29.88,26.5,29.91,31.21
Pants,Leather,Other,Alexandria,Egypt,Africa,2019-09-24,Gabriel Walton,200,856,560,114.1,0.84,13,Price too high / competition,0.65,29.88,26.5,29.91,31.21
Night wear,Outerwear,Jackets & Coats,Alexandria,Egypt,Africa,2019-09-06,Gabriel Walton,100,370,207,34.51,0.88,23,Behaviour of personnel,0.56,29.88,26.5,29.91,31.21
Day wear,Outerwear,Jackets & Coats,Alexandria,Egypt,Africa,2019-07-28,Gabriel Walton,7100,17292,8114,2305.6,0.85,24,Item defect / bad quality,0.47,29.88,26.5,29.91,31.21
Dry wear,Overcoats,Jackets & Coats,Cairo,Egypt,Africa,2021-12-05,Gabriel Walton,150,326,56,43.4,0.91,15,Item defect / bad quality,0.17,29.88,26.5,31.25,30.05
Wet wear,Overcoats,Jackets & Coats,Cairo,Egypt,Africa,2021-12-07,Gabriel Walton,150,424,42,45.28,0.85,13,Behaviour of personnel,0.1,29.88,26.5,31.25,30.05
